"ii","Dim2","rr","Val"
"isr","frs","JPN",0.00525037466435505
"isr","frs","KOR",3.90983857653922E-5
"isr","frs","IND",8.44690774749744E-6
"isr","frs","CAN",0.00429525906076402
"isr","frs","USA",0.000938006130203397
"isr","frs","MEX",0.00357652535493287
"isr","frs","BRA",0.00107483046101438
"isr","frs","RUS",0.00174157376985178
"isr","frs","LAM",0.000657084341393113
"isr","frs","EUR",0.0174743224685114
"isr","frs","ROE",0.00579112214371889
"isr","frs","ASI",5.35155204282667E-5
"isr","frs","REA",0.0051918802371557
"isr","frs","ANZ",0.00102912009107924
"isr","frs","MES",0.00403755837251947
"isr","frs","AFR",0.00593694057176576
"isr","frs","IDZ",1.07121027496779E-5
"isr","fsh","CHN",0.0420358105261855
"isr","fsh","JPN",0.016233883171325
"isr","fsh","KOR",0.000225995224441614
"isr","fsh","TWN",0.000751441072193823
"isr","fsh","IND",0.00465744139840892
"isr","fsh","CAN",0.00198982035838835
"isr","fsh","USA",0.000297300545916066
"isr","fsh","MEX",0.00392980010521349
"isr","fsh","BRA",0.000338754523479108
"isr","fsh","RUS",0.000956402741552549
"isr","fsh","LAM",0.00629060206320753
"isr","fsh","EUR",0.044070300484981
"isr","fsh","ROE",0.00289755540350475
"isr","fsh","ASI",0.0012608829374591
"isr","fsh","REA",0.000620482906197664
"isr","fsh","ANZ",0.00289381070941506
"isr","fsh","MES",0.00552567833330053
"isr","fsh","AFR",0.00663145715251859
"isr","fsh","IDZ",0.000235580861100259
"isr","coa","CHN",0.0791444685005292
"isr","coa","KOR",1.01235006789659E-5
"isr","coa","IND",0.000259149191909924
"isr","coa","CAN",0.0160447091350179
"isr","coa","USA",0.07612515245299
"isr","coa","MEX",0.00140322048002401
"isr","coa","BRA",9.17253018511366E-5
"isr","coa","RUS",0.0114461586432888
"isr","coa","LAM",0.00142127368819308
"isr","coa","EUR",0.0127381215674109
"isr","coa","ROE",0.008972733746619
"isr","coa","ASI",0.000585666491846541
"isr","coa","REA",0.0313089498663895
"isr","coa","ANZ",0.0191567858553552
"isr","coa","MES",0.000313837900027049
"isr","coa","AFR",0.000321613616900468
"isr","coa","IDZ",0.00614701047803594
"isr","oil","CHN",0.0670546753376053
"isr","oil","IND",0.000356600319373921
"isr","oil","CAN",0.0311944528535723
"isr","oil","USA",0.101446916276285
"isr","oil","MEX",0.0238856354039183
