"ii","rr","ss","Val"
"crp","USA","LAM",-0.00581298559509045
"crp","USA","EUR",-0.00581298003080131
"crp","USA","ROE",-0.00581301144001995
"crp","USA","ASI",-0.00581300319687305
"crp","USA","REA",-0.00581298963928255
"crp","USA","ANZ",-0.00581300314031195
"crp","USA","MES",-0.00581299137739698
"crp","USA","AFR",-0.00581300937848955
"crp","USA","IDZ",-0.00581297295006999
"crp","BRA","CHN",-0.0284581527252117
"crp","BRA","JPN",-0.0284581520278571
"crp","BRA","KOR",-0.0284581366681822
"crp","BRA","TWN",-0.0284581742537824
"crp","BRA","IND",-0.028458158964624
"crp","BRA","CAN",-0.0284581789930032
"crp","BRA","USA",-0.0284581783877835
"crp","BRA","MEX",-0.0284581867982223
"crp","BRA","RUS",-0.0284581949093707
"crp","BRA","LAM",-0.0284581681189311
"crp","BRA","EUR",-0.0284581657729472
"crp","BRA","ROE",-0.0284581272545062
"crp","BRA","ASI",-0.0284581481418931
"crp","BRA","REA",-0.0284581854685268
"crp","BRA","ANZ",-0.0284581799779774
"crp","BRA","MES",-0.0284581577738692
"crp","BRA","AFR",-0.0284581790846613
"crp","BRA","IDZ",-0.0284581797023831
"crp","RUS","CHN",-0.0509851137722154
"crp","RUS","JPN",-0.0509851578377365
"crp","RUS","KOR",-0.0509851178360115
"crp","RUS","TWN",-0.0509851474758267
"crp","RUS","IND",-0.0509851470960623
"crp","RUS","CAN",-0.0509851368561784
"crp","RUS","USA",-0.0509850928500271
"crp","RUS","MEX",-0.0509851323393358
"crp","RUS","BRA",-0.0509851518286979
"crp","RUS","LAM",-0.0509851355629762
"crp","RUS","EUR",-0.0509851343775595
"crp","RUS","ROE",-0.0509851357194959
"crp","RUS","ASI",-0.0509851209160998
"crp","RUS","REA",-0.0509851160371728
"crp","RUS","ANZ",-0.0509851208743361
"crp","RUS","MES",-0.050985132791297
"crp","RUS","AFR",-0.0509851303976243
"crp","RUS","IDZ",-0.0509851285923753
"crp","LAM","CHN",-0.00327167974674622
"crp","LAM","JPN",-0.00423243774781601
"crp","LAM","KOR",-0.00512138197660032
"crp","LAM","TWN",-0.00187551796389854
"crp","LAM","IND",-0.00178596543041343
"crp","LAM","CAN",-0.00517781807647963
"crp","LAM","USA",-0.0156974365201386
"crp","LAM","MEX",-0.0041139127249652
"crp","LAM","BRA",-0.0049971892521956
"crp","LAM","RUS",-0.00743304448548184
"crp","LAM","LAM",-0.00500224520500584
"crp","LAM","EUR",-0.00677138828677517
"crp","LAM","ROE",-0.00650108302302284
"crp","LAM","ASI",-0.00375079498144563
"crp","LAM","REA",-0.00781903925610565
"crp","LAM","ANZ",-0.00348340370309238
"crp","LAM","MES",-0.00493926852961759
"crp","LAM","AFR",-0.00289029042291686
"crp","LAM","IDZ",-0.00131188712499746
"crp","EUR","CHN",-1.10709964205288E-5
"crp","EUR","JPN",-2.31569373415043E-5
"crp","EUR","KOR",-1.18714555384615E-5
"crp","EUR","TWN",-1.39826857125748E-5
"crp","EUR","IND",-1.62049332442329E-5
"crp","EUR","CAN",-2.64806264935123E-5
"crp","EUR","USA",-1.4167430806294E-5
"crp","EUR","MEX",-1.20377094741827E-5
"crp","EUR","BRA",-1.64562769651341E-5
"crp","EUR","RUS",-8.01017401912123E-6
"crp","EUR","LAM",-1.71079833720005E-5
"crp","EUR","EUR",-2.13996334148571E-8
"crp","EUR","ROE",-7.65616597618556E-6
"crp","EUR","ASI",-1.43734743776047E-5
"crp","EUR","REA",-2.1668010543861E-5
"crp","EUR","ANZ",-1.60407209088513E-5
"crp","EUR","MES",-1.76348678654791E-5
"crp","EUR","AFR",-1.03064254726317E-5
"crp","EUR","IDZ",-1.44420522724416E-5
"crp","ROE","CHN",-0.0177917073497163
"crp","ROE","JPN",-0.00350982151626745
"crp","ROE","KOR",-0.0187976890996498
"crp","ROE","TWN",-0.0318345800392369
"crp","ROE","IND",-0.0225139063802266
"crp","ROE","CAN",-0.00248862441196071
"crp","ROE","USA",-0.00873884678072586
"crp","ROE","MEX",-0.0109970108850675
"crp","ROE","BRA",-0.0302066275581176
"crp","ROE","RUS",-0.0142369901292435
"crp","ROE","LAM",-0.0232161151182604
"crp","ROE","EUR",-0.00789670783726098
"crp","ROE","ROE",-0.0157807782719964
"crp","ROE","ASI",-0.0276374304251389
"crp","ROE","REA",-0.0269648131871742
"crp","ROE","ANZ",-0.0109673314589232
"crp","ROE","MES",-0.00159554224294938
"crp","ROE","AFR",-0.00715119135488738
"crp","ROE","IDZ",-0.0331130210763648
"crp","ASI","CHN",-0.00188018690054393
"crp","ASI","JPN",-0.00218978143951242
"crp","ASI","KOR",-0.00190418922958077
"crp","ASI","TWN",-0.0012442727968833
"crp","ASI","IND",-0.00152810366477461
"crp","ASI","CAN",-0.000760812536136163
"crp","ASI","USA",-0.00142096617811349
"crp","ASI","MEX",-0.00200176255046857
"crp","ASI","BRA",-0.00205266322797616
"crp","ASI","RUS",-0.00223749476814981
"crp","ASI","LAM",-0.00222128614128378
"crp","ASI","EUR",-0.00103684889645487
"crp","ASI","ROE",-0.00200868366236535
"crp","ASI","ASI",-0.00128827403531171
"crp","ASI","REA",-0.00204527837404081
"crp","ASI","ANZ",-0.00171261114908354
"crp","ASI","MES",-0.00185428019857703
"crp","ASI","AFR",-0.00199383785126965
"crp","ASI","IDZ",-0.00127782178286736
"crp","REA","CHN",-0.000658478331287982
"crp","REA","JPN",-0.000241982221443354
"crp","REA","KOR",-0.000176029711515999
"crp","REA","TWN",-1.3809174082147E-5
"crp","REA","IND",-0.00235005143231247
"crp","REA","CAN",-0.000106159513667531
"crp","REA","USA",-0.000121606521562544
"crp","REA","MEX",-4.7160826014108E-5
"crp","REA","BRA",-6.23997710169739E-5
"crp","REA","RUS",-5.29169636431183E-5
"crp","REA","LAM",-8.00913717791272E-5
"crp","REA","EUR",-6.75053712989724E-5
"crp","REA","ROE",-2.16213142414781E-5
"crp","REA","ASI",-0.000391025654420179
"crp","REA","REA",-8.9219364157128E-5
"crp","REA","ANZ",-4.14644940748889E-5
"crp","REA","MES",-5.4459856762421E-5
"crp","REA","AFR",-0.000283884310461743
"crp","REA","IDZ",-3.60138787260497E-5
"crp","ANZ","CHN",-0.00124225367707894
"crp","ANZ","JPN",-0.00297211042852401
"crp","ANZ","KOR",-0.00123167283946548
"crp","ANZ","TWN",-0.00161742736615288
"crp","ANZ","IND",-0.000668941246823895
"crp","ANZ","CAN",-0.00261233283248448
"crp","ANZ","USA",-0.00247094180831541
"crp","ANZ","MEX",-0.00352861074213609
"crp","ANZ","BRA",-0.00206236348820778
"crp","ANZ","RUS",-0.00334757366673114
"crp","ANZ","LAM",-0.00175563367345567
"crp","ANZ","EUR",-0.00334210159424817
"crp","ANZ","ROE",-0.00179603314973784
"crp","ANZ","ASI",-0.000856922202953506
"crp","ANZ","REA",-0.000341994735878554
"crp","ANZ","ANZ",-0.000864490260835402
"crp","ANZ","MES",-0.00138401059847584
"crp","ANZ","AFR",-0.000586851723883691
"crp","ANZ","IDZ",-0.000620320131784846
"crp","MES","CHN",-0.00259126444411773
"crp","MES","JPN",-0.0080597850719755
"crp","MES","KOR",-0.00253008710494581
"crp","MES","TWN",-0.0007096418556335
"crp","MES","IND",-0.00935103544090089
"crp","MES","CAN",-0.00117155160146527
"crp","MES","USA",-0.000531443320419102
"crp","MES","MEX",-0.00238471294145701
"crp","MES","BRA",-0.000216736874150013
"crp","MES","RUS",-0.000956122604899567
"crp","MES","LAM",-0.00114376869423878
"crp","MES","EUR",-0.00132212830012932
"crp","MES","ROE",-0.00135816509595804
"crp","MES","ASI",-0.00877931035766977
"crp","MES","REA",-0.000964186193544323
"crp","MES","ANZ",-0.000720776928596436
"crp","MES","MES",-0.00776707828743054
"crp","MES","AFR",-0.0113203404537323
"crp","MES","IDZ",-0.0194449313039879
"crp","AFR","CHN",-0.0226043891240695
"crp","AFR","JPN",-0.0139138276516065
"crp","AFR","KOR",-0.0187248561707707
"crp","AFR","TWN",-0.0146339859394591
"crp","AFR","IND",-0.00742032846825948
"crp","AFR","CAN",-0.0403665731941764
"crp","AFR","USA",-0.0158619338821882
"crp","AFR","MEX",-0.00748991624275583
"crp","AFR","BRA",-0.00336425046003083
"crp","AFR","RUS",-0.0298156829654795
"crp","AFR","LAM",-0.00790120958507252
"crp","AFR","EUR",-0.013503545361743
"crp","AFR","ROE",-0.00279164328730444
"crp","AFR","ASI",-0.019529666451557
"crp","AFR","REA",-0.00293869737737138
"crp","AFR","ANZ",-0.0103053068533047
"crp","AFR","MES",-0.00493981130796617
"crp","AFR","AFR",-0.0254662219430179
"crp","AFR","IDZ",-0.0059878444801183
"crp","IDZ","CHN",-0.0131009678004944
"crp","IDZ","JPN",-0.0131010367219702
"crp","IDZ","KOR",-0.0131009598523331
"crp","IDZ","TWN",-0.0131010046266946
"crp","IDZ","IND",-0.0131009708124943
"crp","IDZ","CAN",-0.0131009587158244
"crp","IDZ","USA",-0.01310097046674
"crp","IDZ","MEX",-0.0131010423567306
"crp","IDZ","BRA",-0.0131009906453514
"crp","IDZ","RUS",-0.0131010314173496
"crp","IDZ","LAM",-0.0131010159353472
"crp","IDZ","EUR",-0.0131010102852642
"crp","IDZ","ROE",-0.0131009961491362
"crp","IDZ","ASI",-0.0131009899365589
"crp","IDZ","REA",-0.0131010088440648
"crp","IDZ","ANZ",-0.0131010024048056
"crp","IDZ","MES",-0.0131009965637819
"crp","IDZ","AFR",-0.0131010002506698
"nmm","CHN","CHN",-0.0373048355317278
"nmm","CHN","JPN",-0.0427475180842374
"nmm","CHN","KOR",-0.0427371495565343
"nmm","CHN","TWN",-0.04269996503322
"nmm","CHN","IND",-0.042754906365609
"nmm","CHN","CAN",-0.042746237182412
"nmm","CHN","USA",-0.0425909755670793
"nmm","CHN","MEX",-0.0427553032154518
"nmm","CHN","BRA",-0.0427521797023645
"nmm","CHN","RUS",-0.0427557027043456
"nmm","CHN","LAM",-0.0427466185790758
"nmm","CHN","EUR",-0.0426900481609954
"nmm","CHN","ROE",-0.0427525405330332
"nmm","CHN","ASI",-0.0427379681883171
"nmm","CHN","REA",-0.0427493951844217
"nmm","CHN","ANZ",-0.0427357921643753
"nmm","CHN","MES",-0.042751443841156
"nmm","CHN","AFR",-0.042753091516043
"nmm","CHN","IDZ",-0.0427522053414855
"nmm","IND","CHN",-0.134687496181447
"nmm","IND","JPN",-0.134687474837244
"nmm","IND","KOR",-0.134687428978413
"nmm","IND","TWN",-0.134687477965288
"nmm","IND","CAN",-0.134687445915987
"nmm","IND","USA",-0.134687432421811
"nmm","IND","MEX",-0.134687462005042
"nmm","IND","BRA",-0.134687406599102
"nmm","IND","RUS",-0.134687491689788
"nmm","IND","LAM",-0.134687432810001
"nmm","IND","EUR",-0.134687470882658
"nmm","IND","ROE",-0.134687477683555
"nmm","IND","ASI",-0.134687444389182
"nmm","IND","REA",-0.134687447503179
"nmm","IND","ANZ",-0.134687442062182
"nmm","IND","MES",-0.134687452630503
"nmm","IND","AFR",-0.134687467523621
"nmm","IND","IDZ",-0.134687447177683
"nmm","CAN","CHN",0.00317365120634516
"nmm","CAN","JPN",0.00317366814711806
"nmm","CAN","KOR",0.0031736569352494
"nmm","CAN","TWN",0.00317361151643059
"nmm","CAN","IND",0.00317360305030534
"nmm","CAN","BRA",0.00317362498689466
"nmm","CAN","RUS",0.00317359718132393
"nmm","CAN","LAM",0.00317362383282443
"nmm","CAN","EUR",0.00317364557092282
"nmm","CAN","ROE",0.00317362730216599
"nmm","CAN","ASI",0.00317364485913637
"nmm","CAN","REA",0.00317360752772362
"nmm","CAN","ANZ",0.00317366764807872
"nmm","CAN","MES",0.00317362954170681
"nmm","CAN","AFR",0.00317363734784165
"nmm","CAN","IDZ",0.00317363506562807
"nmm","USA","CHN",-0.00249060903547652
"nmm","USA","JPN",-0.002490641290674
"nmm","USA","KOR",-0.00249057159875332
"nmm","USA","TWN",-0.00249065798369363
"nmm","USA","IND",-0.00249057774940709
"nmm","USA","BRA",-0.00249058110829536
"nmm","USA","RUS",-0.00249061284919638
"nmm","USA","LAM",-0.00249061645046845
"nmm","USA","EUR",-0.00249060952825459
"nmm","USA","ROE",-0.00249061918881781
"nmm","USA","ASI",-0.00249064016523466
"nmm","USA","REA",-0.00249058365409501
"nmm","USA","ANZ",-0.00249060541342617
"nmm","USA","MES",-0.00249063214585647
"nmm","USA","AFR",-0.00249059178841821
"nmm","USA","IDZ",-0.00249064706737423
"nmm","BRA","CHN",-0.0538416191124697
"nmm","BRA","JPN",-0.0538416617338724
"nmm","BRA","KOR",-0.0538416644061388
"nmm","BRA","TWN",-0.0538416330576472
"nmm","BRA","IND",-0.05384167446007
"nmm","BRA","CAN",-0.0538416487839772
"nmm","BRA","USA",-0.0538416658259329
"nmm","BRA","MEX",-0.0538416570138209
"nmm","BRA","RUS",-0.0538416275687621
"nmm","BRA","LAM",-0.0538416212806422
"nmm","BRA","EUR",-0.0538416186724127
"nmm","BRA","ROE",-0.0538416546865885
"nmm","BRA","ASI",-0.0538416321763187
"nmm","BRA","REA",-0.0538416636321136
"nmm","BRA","ANZ",-0.0538416296156645
"nmm","BRA","MES",-0.0538416197163213
"nmm","BRA","AFR",-0.0538416370247694
"nmm","BRA","IDZ",-0.0538415843330011
"nmm","RUS","CHN",-0.0659071130967233
"nmm","RUS","JPN",-0.0659071690709749
"nmm","RUS","KOR",-0.0659070876198329
"nmm","RUS","TWN",-0.0659071239746414
"nmm","RUS","IND",-0.0659071522843322
"nmm","RUS","CAN",-0.0659071540682397
"nmm","RUS","USA",-0.0659071356801519
"nmm","RUS","MEX",-0.0659071359061882
"nmm","RUS","BRA",-0.0659071327381473
"nmm","RUS","LAM",-0.0659071253567986
"nmm","RUS","EUR",-0.0659071261955257
"nmm","RUS","ROE",-0.0659071481614443
"nmm","RUS","ASI",-0.0659071682599975
"nmm","RUS","REA",-0.0659071029870057
"nmm","RUS","ANZ",-0.0659071258581751
"nmm","RUS","MES",-0.0659071237548383
"nmm","RUS","AFR",-0.0659071043197689
"nmm","LAM","CHN",-0.00316461331085853
"nmm","LAM","JPN",-0.00286248842258982
"nmm","LAM","KOR",-0.0034527047123426
"nmm","LAM","TWN",-0.000166100457003572
"nmm","LAM","IND",-0.00358608235408287
"nmm","LAM","CAN",-0.00362358459379008
"nmm","LAM","USA",-0.00421419472046462
"nmm","LAM","MEX",-0.000601923575590928
"nmm","LAM","BRA",-0.00219911508864811
"nmm","LAM","RUS",-0.00682324340861621
"nmm","LAM","LAM",-0.00708611147185733
"nmm","LAM","EUR",-0.00308988978435349
"nmm","LAM","ROE",-0.00607006293545095
"nmm","LAM","ASI",-0.00332117826588853
"nmm","LAM","REA",-0.00211784111105615
"nmm","LAM","ANZ",-0.00563145473405891
"nmm","LAM","MES",-0.002711622289137
"nmm","LAM","AFR",-0.00025653346149748
"nmm","LAM","IDZ",-0.00634432200007768
"nmm","EUR","CHN",-3.64079366816805E-5
"nmm","EUR","JPN",-1.67766884746709E-5
"nmm","EUR","KOR",-2.00376369270354E-5
"nmm","EUR","TWN",-2.48335212711496E-5
"nmm","EUR","IND",-2.22128619612573E-5
"nmm","EUR","CAN",-1.66500554755785E-5
"nmm","EUR","USA",-2.14835162259829E-5
"nmm","EUR","MEX",-1.12527509357959E-5
"nmm","EUR","BRA",-1.93651367394463E-5
"nmm","EUR","RUS",-6.4714237552899E-6
"nmm","EUR","LAM",-1.60910678157761E-5
"nmm","EUR","EUR",-6.67051054607525E-8
"nmm","EUR","ROE",-6.65638345952293E-6
"nmm","EUR","ASI",-2.81444982065921E-5
"nmm","EUR","REA",-8.97267945757102E-5
"nmm","EUR","ANZ",-1.8248480883961E-5
"nmm","EUR","MES",-9.54930307306319E-6
"nmm","EUR","AFR",-1.32985598026971E-5
"nmm","EUR","IDZ",-3.05893340484954E-5
"nmm","ROE","CHN",-0.00260032484928794
"nmm","ROE","JPN",-0.00840219895567813
"nmm","ROE","KOR",-0.00163267270100191
"nmm","ROE","TWN",-0.0192928912675166
"nmm","ROE","IND",-0.000530256500433184
"nmm","ROE","CAN",-0.000282655345532113
"nmm","ROE","USA",-0.000345136301796916
"nmm","ROE","MEX",-0.000679379356332183
"nmm","ROE","BRA",-0.000283851464970166
"nmm","ROE","RUS",-0.00832917266217173
"nmm","ROE","LAM",-0.000332547107815654
"nmm","ROE","EUR",-0.00197457808825641
"nmm","ROE","ROE",-0.00739713288851641
"nmm","ROE","ASI",-0.000803769921788584
"nmm","ROE","REA",-0.00137276890705894
"nmm","ROE","ANZ",-0.000285966604339882
"nmm","ROE","MES",-4.88446707322424E-5
"nmm","ROE","AFR",-0.000201803376778487
"nmm","ROE","IDZ",-0.000420299706423161
"nmm","ASI","CHN",-0.00150772259536264
"nmm","ASI","JPN",-0.00370654174781601
"nmm","ASI","KOR",-0.00102469641962507
"nmm","ASI","TWN",-0.00253120040042259
"nmm","ASI","IND",-0.00137943658603024
"nmm","ASI","CAN",-0.00173165926836383
"nmm","ASI","USA",-0.00285265832968519
"nmm","ASI","MEX",-0.00202696981879062
"nmm","ASI","BRA",-0.001850713449052
"nmm","ASI","RUS",-0.00153879105559634
"nmm","ASI","LAM",-0.00222410927321183
"nmm","ASI","EUR",-0.00137057123725263
"nmm","ASI","ROE",-0.00134697725572717
"nmm","ASI","ASI",-0.00158422370630464
"nmm","ASI","REA",-0.00137177787467886
"nmm","ASI","ANZ",-0.00136195487881615
"nmm","ASI","MES",-0.00129277876567245
"nmm","ASI","AFR",-0.00220936941434238
"nmm","ASI","IDZ",-0.00103907374244264
"nmm","REA","CHN",-0.000227409832233484
"nmm","REA","JPN",-0.000197742608065002
"nmm","REA","KOR",7.3456889453182E-5
"nmm","REA","TWN",-0.000110801325807553
"nmm","REA","IND",0.00106509815244737
"nmm","REA","CAN",6.67041410432246E-5
"nmm","REA","USA",3.46841258110414E-5
"nmm","REA","MEX",-0.000165712751149816
"nmm","REA","BRA",-8.81093420886619E-5
"nmm","REA","RUS",0.000217618158927238
"nmm","REA","LAM",-2.04521066499368E-5
"nmm","REA","EUR",-1.66487084536092E-5
"nmm","REA","ROE",-0.000357755014366237
"nmm","REA","ASI",-4.73452141965994E-6
"nmm","REA","REA",0.00212733007111421
"nmm","REA","ANZ",-2.25454334975029E-5
"nmm","REA","MES",0.00211497668776424
"nmm","REA","AFR",0.00208851902160565
"nmm","REA","IDZ",4.11256063186038E-6
"nmm","ANZ","CHN",-0.00310663769310468
"nmm","ANZ","JPN",-0.00039801968810899
"nmm","ANZ","KOR",-0.000938784369793336
"nmm","ANZ","TWN",-0.000852243760081803
"nmm","ANZ","IND",-0.00136803850844816
"nmm","ANZ","CAN",-0.00347722375199813
"nmm","ANZ","USA",-0.000809973572125592
"nmm","ANZ","MEX",-0.00479244618593773
"nmm","ANZ","BRA",-0.000718234723067122
"nmm","ANZ","RUS",-0.00219532653678423
"nmm","ANZ","LAM",-0.00163784199641467
"nmm","ANZ","EUR",-0.00487354697290415
"nmm","ANZ","ROE",-0.00142339962225389
"nmm","ANZ","ASI",-0.00101446112059708
"nmm","ANZ","REA",-0.00181838943184173
"nmm","ANZ","ANZ",-0.00316995651606111
"nmm","ANZ","MES",-0.00089568830079341
"nmm","ANZ","AFR",-0.000603657394667303
"nmm","ANZ","IDZ",-0.000177638395082287
"nmm","MES","CHN",-4.32949818232738E-5
"nmm","MES","JPN",-0.000420332140281527
"nmm","MES","KOR",-0.0014382125103748
"nmm","MES","TWN",-9.61049996023732E-5
"nmm","MES","IND",-8.12859802124608E-5
"nmm","MES","CAN",-0.000186839765599111
"nmm","MES","USA",-0.00029007966644768
"nmm","MES","MEX",-0.000268903025048452
"nmm","MES","BRA",-0.000156152132970353
"nmm","MES","RUS",-0.000419905748237944
"nmm","MES","LAM",-0.000230187565560016
"nmm","MES","EUR",-0.000325910150044457
"nmm","MES","ROE",-0.000478487261181063
"nmm","MES","ASI",-0.000217929568098158
"nmm","MES","REA",-0.000367033919082519
"nmm","MES","ANZ",-6.78639759240054E-5
"nmm","MES","MES",-0.000748761708435745
"nmm","MES","AFR",-0.000153768764436061
"nmm","MES","IDZ",-0.000248902515385403
"nmm","AFR","CHN",-0.00409907267083429
"nmm","AFR","JPN",-0.0180498984180458
"nmm","AFR","KOR",-0.0156039509283733
"nmm","AFR","TWN",-0.0732334200738729
"nmm","AFR","IND",-0.0084952255033716
"nmm","AFR","CAN",-0.0173012356205481
"nmm","AFR","USA",-0.0125485756330595
"nmm","AFR","MEX",-0.0116473204940425
"nmm","AFR","BRA",-0.00748299828761133
"nmm","AFR","RUS",-0.0126097066502527
"nmm","AFR","LAM",-0.00999021104370749
"nmm","AFR","EUR",-0.00972192685932947
"nmm","AFR","ROE",-0.00286963028445416
"nmm","AFR","ASI",-0.0223547535730266
"nmm","AFR","REA",-0.018207285285852
"nmm","AFR","ANZ",-0.0150515176313138
"nmm","AFR","MES",-0.00176960906906862
"nmm","AFR","AFR",-0.023423856987257
"nmm","AFR","IDZ",-0.0131397609204564
"nmm","IDZ","CHN",-0.0235886845615585
"nmm","IDZ","JPN",-0.0235886676195949
"nmm","IDZ","KOR",-0.0235887088041189
"nmm","IDZ","TWN",-0.0235886435788577
"nmm","IDZ","IND",-0.0235886245401067
"nmm","IDZ","CAN",-0.023588644824698
"nmm","IDZ","USA",-0.0235886926988977
"nmm","IDZ","MEX",-0.0235886981519586
"nmm","IDZ","BRA",-0.0235886688782869
"nmm","IDZ","RUS",-0.0235887046343757
"nmm","IDZ","LAM",-0.0235886911431186
"nmm","IDZ","EUR",-0.0235886606231335
"nmm","IDZ","ROE",-0.0235886770323734
"nmm","IDZ","ASI",-0.0235886507085622
"nmm","IDZ","REA",-0.0235886798666269
"nmm","IDZ","ANZ",-0.0235887046629057
"nmm","IDZ","MES",-0.0235886891241633
"nmm","IDZ","AFR",-0.0235886889705285
"i_s","CHN","CHN",-0.00453015316779759
"i_s","CHN","JPN",-0.031175182426721
"i_s","CHN","KOR",-0.0312470500145202
"i_s","CHN","TWN",-0.0298717859611366
"i_s","CHN","IND",-0.0313192545569317
"i_s","CHN","CAN",-0.0313614473169781
"i_s","CHN","USA",-0.0312810262912874
"i_s","CHN","MEX",-0.0313614372529352
"i_s","CHN","BRA",-0.0313614275849379
"i_s","CHN","RUS",-0.0313614108076448
"i_s","CHN","LAM",-0.0313609547605186
"i_s","CHN","EUR",-0.031356997319798
"i_s","CHN","ROE",-0.0313614517409946
"i_s","CHN","ASI",-0.031310641551526
"i_s","CHN","REA",-0.0313150989571158
"i_s","CHN","ANZ",-0.0313612859615407
"i_s","CHN","MES",-0.0313614706393188
"i_s","CHN","AFR",-0.0313614517629218
"i_s","CHN","IDZ",-0.0313614358570331
"i_s","IND","CHN",-0.113717928375589
"i_s","IND","JPN",-0.113717922924533
"i_s","IND","KOR",-0.113717938101604
"i_s","IND","TWN",-0.113717883154209
"i_s","IND","CAN",-0.113717873950971
"i_s","IND","USA",-0.113717886673524
"i_s","IND","MEX",-0.113717907231313
"i_s","IND","BRA",-0.113717937063563
"i_s","IND","RUS",-0.11371794088881
"i_s","IND","LAM",-0.113717892076262
"i_s","IND","EUR",-0.11371789306144
"i_s","IND","ROE",-0.113717877860496
"i_s","IND","ASI",-0.113717921512083
"i_s","IND","REA",-0.113717902465176
"i_s","IND","ANZ",-0.113717874311264
"i_s","IND","MES",-0.11371791436835
"i_s","IND","AFR",-0.113717902651351
"i_s","IND","IDZ",-0.113717939832177
"i_s","CAN","CHN",0.00361751438435389
"i_s","CAN","JPN",0.00361751732426363
"i_s","CAN","KOR",0.00361751218636719
"i_s","CAN","TWN",0.00361750758350132
"i_s","CAN","IND",0.00361747174034344
"i_s","CAN","BRA",0.00361746485367476
"i_s","CAN","RUS",0.00361747038603744
"i_s","CAN","LAM",0.00361747089271933
"i_s","CAN","EUR",0.00361747896458099
"i_s","CAN","ROE",0.00361749663079649
"i_s","CAN","ASI",0.00361751281188895
"i_s","CAN","REA",0.00361749421672409
"i_s","CAN","ANZ",0.00361749250721475
"i_s","CAN","MES",0.00361746535232739
"i_s","CAN","AFR",0.00361750551239671
"i_s","CAN","IDZ",0.00361746888121217
"i_s","USA","CHN",-0.000196487432337
"i_s","USA","JPN",-0.000196465196392159
"i_s","USA","KOR",-0.00019652299351125
"i_s","USA","TWN",-0.000196521279836714
"i_s","USA","IND",-0.000196505310522621
"i_s","USA","BRA",-0.000196547129125868
"i_s","USA","RUS",-0.000196529027463921
"i_s","USA","LAM",-0.000196500272548355
"i_s","USA","EUR",-0.000196494237977396
"i_s","USA","ROE",-0.000196495617532596
"i_s","USA","ASI",-0.000196505626963101
"i_s","USA","REA",-0.000196523388905311
"i_s","USA","ANZ",-0.000196475768833472
"i_s","USA","MES",-0.000196509154931536
"i_s","USA","AFR",-0.00019649866748846
"i_s","USA","IDZ",-0.000196519094003422
"i_s","MEX","CHN",0.000243332091694166
"i_s","MEX","JPN",0.00024331368303776
"i_s","MEX","KOR",0.000243380155691919
"i_s","MEX","TWN",0.000243324663125155
"i_s","MEX","IND",0.000243321838885202
"i_s","MEX","BRA",0.000243303515881865
"i_s","MEX","RUS",0.000243347106367642
"i_s","MEX","LAM",0.000243329602157739
"i_s","MEX","EUR",0.00024332671886584
"i_s","MEX","ROE",0.000243357228653867
"i_s","MEX","ASI",0.000243352936185843
"i_s","MEX","REA",0.000243322066160055
"i_s","MEX","ANZ",0.000243333501601836
"i_s","MEX","MES",0.000243353079980134
"i_s","MEX","AFR",0.000243335475201701
"i_s","MEX","IDZ",0.000243306136012755
"i_s","BRA","CHN",-0.0442910511419838
"i_s","BRA","JPN",-0.0442910413238433
"i_s","BRA","KOR",-0.0442910737140561
"i_s","BRA","TWN",-0.0442910322641157
"i_s","BRA","IND",-0.0442910770376739
"i_s","BRA","CAN",-0.0442910832361771
"i_s","BRA","USA",-0.0442910747002598
"i_s","BRA","MEX",-0.0442910751878529
"i_s","BRA","RUS",-0.0442910897199797
"i_s","BRA","LAM",-0.0442910675336847
"i_s","BRA","EUR",-0.0442910732004544
"i_s","BRA","ROE",-0.0442910292379524
"i_s","BRA","ASI",-0.0442910756499577
"i_s","BRA","REA",-0.0442910530955057
"i_s","BRA","ANZ",-0.0442910650086158
"i_s","BRA","MES",-0.0442910689424328
"i_s","BRA","AFR",-0.0442910656117877
"i_s","BRA","IDZ",-0.0442910552431055
"i_s","RUS","CHN",-0.052058870819558
"i_s","RUS","JPN",-0.0520589054093341
"i_s","RUS","KOR",-0.0520589003956169
"i_s","RUS","TWN",-0.0520588502239614
"i_s","RUS","IND",-0.0520588555359125
"i_s","RUS","CAN",-0.0520588548870526
"i_s","RUS","USA",-0.0520588302559746
"i_s","RUS","MEX",-0.0520588376050499
"i_s","RUS","BRA",-0.0520588450238801
"i_s","RUS","LAM",-0.0520588578815305
"i_s","RUS","EUR",-0.0520588562737104
"i_s","RUS","ROE",-0.0520588787545608
"i_s","RUS","ASI",-0.0520588806072073
"i_s","RUS","REA",-0.0520588925304085
"i_s","RUS","ANZ",-0.0520588837212804
"i_s","RUS","MES",-0.0520588921930052
"i_s","RUS","AFR",-0.0520588443255565
"i_s","RUS","IDZ",-0.0520588239317337
"i_s","LAM","CHN",-0.0335893007251825
"i_s","LAM","JPN",-0.0236775263158482
"i_s","LAM","KOR",-0.0450614176369526
"i_s","LAM","TWN",-0.0420871879422361
"i_s","LAM","IND",-0.0119751057697833
"i_s","LAM","CAN",-0.00397987110238049
"i_s","LAM","USA",-0.0219050602358104
"i_s","LAM","MEX",-0.00108385257954051
"i_s","LAM","BRA",-0.000709600765722521
"i_s","LAM","RUS",-0.0075185833744827
"i_s","LAM","LAM",-0.018777973945717
"i_s","LAM","EUR",-0.00451825925326598
"i_s","LAM","ROE",-0.00177616647019942
