"ff","Dim2","rr","Val"
"cap","gro","CHN",-0.156320432827789
"cap","gro","TWN",0.0189340393979036
"cap","gro","IND",0.000565271213719631
"cap","gro","CAN",0.030410567930766
"cap","gro","USA",-0.00429517208171537
"cap","gro","MEX",-0.125007845691047
"cap","gro","BRA",-0.0147924932203125
"cap","gro","RUS",-0.133698862522413
"cap","gro","LAM",0.0159250197049317
"cap","gro","EUR",0.0102204281926371
"cap","gro","ROE",0.00485807156214632
"cap","gro","ASI",0.00103817324996173
"cap","gro","REA",0.0121234524845057
"cap","gro","ANZ",-0.000310342442799451
"cap","gro","MES",0.00630410684278874
"cap","gro","AFR",0.0129823311923476
"cap","gro","IDZ",-0.0179452507575394
"cap","v_f","CHN",-0.170520297196896
"cap","v_f","JPN",-0.00204225399642965
"cap","v_f","KOR",-0.0922900663737073
"cap","v_f","TWN",0.0189340006409477
"cap","v_f","IND",0.000565261685631979
"cap","v_f","CAN",0.0303237860524328
"cap","v_f","USA",-0.00417905007527763
"cap","v_f","MEX",-0.131236826132122
"cap","v_f","BRA",-0.0146594233492984
"cap","v_f","RUS",-0.140676618889667
"cap","v_f","LAM",-0.000617694303832905
"cap","v_f","EUR",0.0124952095244595
"cap","v_f","ROE",0.00185594367743401
"cap","v_f","ASI",0.00217427177060581
"cap","v_f","REA",0.0116074659443581
"cap","v_f","ANZ",0.00556371326410905
"cap","v_f","MES",0.010855591758881
"cap","v_f","AFR",0.0108912447841115
"cap","v_f","IDZ",-0.0162735839352799
"cap","osd","CHN",-0.203780950794447
"cap","osd","JPN",0.00924782170297855
"cap","osd","KOR",-0.0767060581956686
"cap","osd","IND",0.000565291351055652
"cap","osd","CAN",0.030128228860395
"cap","osd","USA",-0.00299107520247743
"cap","osd","MEX",-0.145746549704274
"cap","osd","BRA",-0.0148861529583856
"cap","osd","RUS",-0.133285133966986
"cap","osd","LAM",0.0224221177350662
"cap","osd","EUR",0.0132650501511149
"cap","osd","ROE",0.00245817195547956
"cap","osd","ASI",0.00486138206843511
"cap","osd","REA",0.00292882610165228
"cap","osd","ANZ",0.0055884792997107
"cap","osd","MES",0.00505180841534624
"cap","osd","AFR",0.0142923531220306
"cap","osd","IDZ",-0.0160734196537433
"cap","c_b","CHN",-0.141108627746909
"cap","c_b","JPN",0.00615746209132939
"cap","c_b","TWN",0.0189340627990706
"cap","c_b","IND",0.000565303334857825
"cap","c_b","CAN",0.030358689803893
"cap","c_b","USA",-0.00486794390902956
"cap","c_b","MEX",-0.132450990975408
"cap","c_b","BRA",-0.0153545524168204
"cap","c_b","RUS",-0.135056709407952
"cap","c_b","LAM",0.00495371183786982
"cap","c_b","EUR",0.0129174461485405
"cap","c_b","ROE",0.0070410322231511
"cap","c_b","ASI",0.00267289926043891
"cap","c_b","REA",0.00512189047520136
"cap","c_b","ANZ",0.00513274235983441
"cap","c_b","MES",0.00266536348727723
"cap","c_b","AFR",0.0056461213345619
"cap","c_b","IDZ",-0.0147287968166623
"cap","pfb","CHN",-0.139637854054924
"cap","pfb","TWN",0.0189339985965147
"cap","pfb","IND",0.000565337924390619
"cap","pfb","CAN",0.0305432420161849
"cap","pfb","USA",-0.00512915815995063
"cap","pfb","MEX",-0.136361912754497
"cap","pfb","BRA",-0.0151758325026584
"cap","pfb","RUS",-0.0274433520904603
"cap","pfb","LAM",0.0147349682608971
"cap","pfb","EUR",-0.0050066226331514
"cap","pfb","ROE",0.013514768664735
"cap","pfb","ASI",0.00304648168536168
"cap","pfb","REA",0.00740793671333282
"cap","pfb","ANZ",-0.0831886019252006
"cap","pfb","MES",0.0095556504501885
"cap","pfb","AFR",0.0069156473847944
"cap","pfb","IDZ",-0.0156411191020785
"cap","ocr","CHN",-0.138042909564106
"cap","ocr","JPN",-0.00211160778270603
"cap","ocr","KOR",-0.0986451135500169
"cap","ocr","TWN",0.0189340286576458
"cap","ocr","IND",0.000565343277202146
"cap","ocr","CAN",0.0290274345891717
"cap","ocr","USA",-0.00462084130187457
"cap","ocr","MEX",-0.196707284828205
"cap","ocr","BRA",-0.0147694487073544
"cap","ocr","RUS",-0.132642919314298
"cap","ocr","LAM",0.00933636914058105
"cap","ocr","EUR",0.010493527558798
"cap","ocr","ROE",0.00771157812100547
"cap","ocr","ASI",0.00322819015061302
"cap","ocr","REA",0.0118295782027635
"cap","ocr","ANZ",0.0131373772359498
"cap","ocr","MES",0.00423650259334927
"cap","ocr","AFR",0.0124152551068991
"cap","ocr","IDZ",-0.0182289713477867
"cap","ctl","CHN",-0.0744364837784266
"cap","ctl","JPN",0.00503877023018018
"cap","ctl","KOR",-0.163637976945582
"cap","ctl","TWN",0.0189340938903684
"cap","ctl","IND",0.000565339391743302
"cap","ctl","CAN",-0.168119804511723
"cap","ctl","USA",-0.00809103378968834
"cap","ctl","MEX",-0.519157171276149
"cap","ctl","BRA",-0.0153276302438489
"cap","ctl","RUS",-0.172663642821365
"cap","ctl","LAM",0.0141922488750126
"cap","ctl","EUR",-0.166569972816139
"cap","ctl","ROE",-0.41241872393055
"cap","ctl","ASI",0.00181829224113067
"cap","ctl","REA",0.0154474741788014
"cap","ctl","ANZ",-0.0223903161510898
"cap","ctl","MES",0.010369301359323
"cap","ctl","AFR",0.00863064240281432
"cap","ctl","IDZ",-0.0174416046390229
"cap","oap","CHN",-0.071827998983603
"cap","oap","JPN",0.000584874720359174
"cap","oap","KOR",-0.251751082499765
"cap","oap","TWN",0.018934043692594
"cap","oap","IND",0.000565251233931363
"cap","oap","CAN",-0.165935650184535
"cap","oap","USA",0.00350531300832335
"cap","oap","MEX",-0.267987553839602
"cap","oap","BRA",-0.0155662432323478
"cap","oap","RUS",-0.147445359415519
"cap","oap","LAM",0.00123195764481738
"cap","oap","EUR",-0.0286075182605551
"cap","oap","ROE",-0.00382422163049615
"cap","oap","ASI",0.00231263298227567
"cap","oap","REA",0.0121951418824729
"cap","oap","ANZ",-0.0168987993691353
"cap","oap","MES",0.0101076793189599
"cap","oap","AFR",0.00635468455428984
"cap","oap","IDZ",-0.0152744001288221
"cap","rmk","CHN",-0.0718610857026224
"cap","rmk","JPN",-0.00105500368279332
"cap","rmk","KOR",-0.173880734575741
"cap","rmk","TWN",0.0189340753169844
"cap","rmk","IND",0.000565250069671119
"cap","rmk","CAN",0.0302228992693496
"cap","rmk","USA",-0.00850789090037107
"cap","rmk","MEX",-0.150973865892536
"cap","rmk","BRA",-0.0149425345967837
"cap","rmk","RUS",-0.16741809625577
"cap","rmk","LAM",0.00755019866551674
"cap","rmk","EUR",-0.0780292565224596
"cap","rmk","ROE",-0.188182748660233
"cap","rmk","ASI",0.00317294267119063
"cap","rmk","REA",0.00532163072628575
"cap","rmk","ANZ",-0.00498760984658891
"cap","rmk","MES",0.00827707043193775
"cap","rmk","AFR",0.00774341596625607
"cap","rmk","IDZ",-0.0170205573337833
"cap","wol","CHN",-0.0724648927647373
"cap","wol","JPN",-0.00145647180135733
"cap","wol","KOR",-0.170751349077899
"cap","wol","IND",0.000565300425212634
"cap","wol","CAN",0.0324524186169068
"cap","wol","BRA",-0.0152897278020442
"cap","wol","RUS",-0.125214881478512
"cap","wol","LAM",0.018212445668541
"cap","wol","EUR",-0.13369900715297
"cap","wol","ROE",-0.0688418769971389
"cap","wol","ASI",0.00280643724432724
"cap","wol","REA",0.0180700321203518
"cap","wol","ANZ",-0.0519191429446855
"cap","wol","MES",0.01233849115909
"cap","wol","AFR",0.00355304644819473
"cap","wol","IDZ",-0.015280725903089
"cap","frs","JPN",0.0316451459870597
"cap","frs","KOR",0.00394301581331247
"cap","frs","TWN",0.0189340425121691
"cap","frs","IND",0.000565255326167469
"cap","frs","CAN",0.0415361121586002
"cap","frs","USA",0.0325212215112829
"cap","frs","MEX",0.00278975261499848
"cap","frs","BRA",0.0123390043018656
"cap","frs","RUS",0.0211085230089976
"cap","frs","LAM",0.00979666775814452
"cap","frs","EUR",0.0168303798084016
"cap","frs","ROE",0.0135701478428127
"cap","frs","ASI",0.00432989350044578
"cap","frs","REA",0.0154182809275033
"cap","frs","ANZ",0.0138999657908938
"cap","frs","MES",0.0101719883855875
"cap","frs","AFR",0.0118651065888453
"cap","frs","IDZ",0.00572870084971266
"cap","fsh","CHN",0.000103358854488916
"cap","fsh","JPN",0.0316451887331806
"cap","fsh","KOR",0.00394299330026482
"cap","fsh","TWN",0.0189340337026194
"cap","fsh","IND",0.000565275031571666
"cap","fsh","CAN",0.0415360786422592
"cap","fsh","USA",0.0325212198673515
"cap","fsh","MEX",0.00278980929353945
"cap","fsh","BRA",0.0123389977609396
"cap","fsh","RUS",0.0211084658938128
"cap","fsh","LAM",0.00652997222987699
"cap","fsh","EUR",0.0184664545611437
"cap","fsh","ROE",0.0131547439427654
"cap","fsh","ASI",0.0011909368833738
"cap","fsh","REA",0.0148143377194673
"cap","fsh","ANZ",0.020994188330062
"cap","fsh","MES",0.00948177806137906
"cap","fsh","AFR",0.012149094291661
"cap","fsh","IDZ",0.00572871129794517
"cap","coa","KOR",0.00394302869096053
"cap","coa","IND",0.000565267381478662
"cap","coa","CAN",0.0415360872726482
"cap","coa","USA",0.0325212421286665
"cap","coa","MEX",0.00278981815485246
"cap","coa","BRA",0.0123389850942277
"cap","coa","RUS",0.021108451676999
"cap","coa","LAM",0.00639603106838281
"cap","coa","EUR",0.0132583492965372
"cap","coa","ROE",0.0147878164736339
"cap","coa","ASI",0.00263714869722354
"cap","coa","REA",0.016549161313659
"cap","coa","ANZ",0.0302463928560593
"cap","coa","MES",0.0075753444925893
"cap","coa","AFR",0.0172776039807424
"cap","coa","IDZ",0.00572869512807128
"cap","oil","IND",0.00056529231922875
"cap","oil","CAN",0.041536093454795
"cap","oil","USA",0.0325211891693467
"cap","oil","MEX",0.00278977038043804
"cap","oil","BRA",0.0123390464708582
"cap","oil","RUS",0.0211084951665019
"cap","oil","LAM",0.00755928072106344
"cap","oil","EUR",0.0241629972861624
"cap","oil","ROE",0.015835087536603
"cap","oil","ASI",0.00469988481598759
"cap","oil","REA",0.0146166079699587
"cap","oil","ANZ",0.0283496577121535
"cap","oil","MES",0.0104812287208927
"cap","oil","AFR",0.0123950374675689
"cap","oil","IDZ",0.0057286650824997
"cap","gas","JPN",0.0316451294074076
"cap","gas","KOR",0.00394296569945074
"cap","gas","TWN",0.0189340297508087
"cap","gas","IND",0.000565328787581502
"cap","gas","CAN",0.0415361138640897
"cap","gas","USA",0.0325212133163352
"cap","gas","MEX",0.00278980920468317
"cap","gas","BRA",0.0123390555044895
"cap","gas","RUS",0.0211084707403805
"cap","gas","LAM",0.00515466476172865
"cap","gas","EUR",0.0194963340499771
"cap","gas","ROE",0.0218100694846965
"cap","gas","ASI",0.00397924898833773
"cap","gas","REA",0.0144309058665276
"cap","gas","ANZ",0.0279369763059669
"cap","gas","MES",0.0126900547061396
"cap","gas","AFR",0.00658025694390446
"cap","gas","IDZ",0.0057286567021585
"cap","omn","CHN",0.00115006271519212
"cap","omn","JPN",0.031645119995688
"cap","omn","KOR",0.00394299222993122
"cap","omn","TWN",0.018934012187394
"cap","omn","IND",0.000565322107283883
"cap","omn","CAN",0.0415360725635405
"cap","omn","USA",0.0325212099152421
"cap","omn","MEX",0.00278980128495232
"cap","omn","BRA",0.0123389668923213
"cap","omn","RUS",0.0211085271462927
"cap","omn","LAM",0.00841411367748475
"cap","omn","EUR",0.017852529787683
"cap","omn","ROE",0.0112276890177117
"cap","omn","ASI",0.00197846931097821
"cap","omn","REA",0.013342287149621
"cap","omn","ANZ",0.0301835172158225
"cap","omn","MES",0.0120584434942253
"cap","omn","AFR",0.00917256966270857
"cap","omn","IDZ",0.00572870273641679
"cap","cmt","CHN",5.49349211511924E-5
"cap","cmt","JPN",0.0316451654485774
"cap","cmt","KOR",0.00394300055221564
"cap","cmt","TWN",0.0189339673287829
"cap","cmt","IND",0.000565295924901621
"cap","cmt","CAN",0.0415360876016431
"cap","cmt","USA",0.0325212592222779
"cap","cmt","MEX",0.00278981482462504
"cap","cmt","BRA",0.0123389809715608
"cap","cmt","RUS",0.0211084740105638
"cap","cmt","LAM",0.00852959141360838
"cap","cmt","EUR",0.0199334225383819
"cap","cmt","ROE",0.0122836372558207
"cap","cmt","ASI",0.00128013838723014
"cap","cmt","REA",0.00178231059404792
"cap","cmt","ANZ",0.0173383621831174
"cap","cmt","MES",0.0139083523714053
"cap","cmt","AFR",0.0139525936647116
"cap","cmt","IDZ",0.00572874164843862
"cap","omt","CHN",0.000151250443328945
"cap","omt","JPN",0.0316451223213334
"cap","omt","KOR",0.00394299211910454
"cap","omt","TWN",0.018934070049625
"cap","omt","IND",0.000565287960570648
"cap","omt","CAN",0.0415361279209865
"cap","omt","USA",0.0325211869328856
"cap","omt","MEX",0.00278979885442854
"cap","omt","BRA",0.0123390249437265
"cap","omt","RUS",0.0211084687304954
"cap","omt","LAM",0.00657601273933943
"cap","omt","EUR",0.0143643355396826
"cap","omt","ROE",0.0133967252980464
"cap","omt","ASI",0.00151185012110724
"cap","omt","REA",0.00421494237854315
"cap","omt","ANZ",0.0235518163985335
"cap","omt","MES",0.0170076438649573
"cap","omt","AFR",0.0126445964479291
"cap","omt","IDZ",0.0057286797413767
"cap","vol","JPN",0.0316451298951308
"cap","vol","KOR",0.00394303905778748
"cap","vol","TWN",0.0189340388064849
"cap","vol","IND",0.000565328660969922
"cap","vol","CAN",0.0415361288001173
"cap","vol","USA",0.0325211768521989
"cap","vol","MEX",0.00278980036678167
"cap","vol","BRA",0.0123389787924997
"cap","vol","RUS",0.0211084352733502
"cap","vol","LAM",0.0119363717709034
"cap","vol","EUR",0.0180616788344887
"cap","vol","ROE",0.010583397179673
"cap","vol","ASI",0.00418504250302263
"cap","vol","REA",0.00797260249066323
"cap","vol","ANZ",0.0295590521443521
"cap","vol","MES",0.0122452311332465
"cap","vol","AFR",0.0127447252824562
"cap","vol","IDZ",0.00572865701147562
"cap","mil","CHN",0.00104549801118342
"cap","mil","JPN",0.031645221241398
"cap","mil","KOR",0.0039430529682043
"cap","mil","TWN",0.0189340542972805
"cap","mil","IND",0.000565283393888505
"cap","mil","CAN",0.041536123217804
"cap","mil","USA",0.0325212716356105
"cap","mil","MEX",0.00278981592060545
"cap","mil","BRA",0.0123389898140307
"cap","mil","RUS",0.0211084331097227
"cap","mil","LAM",0.00827758094785222
"cap","mil","EUR",0.0181879970725332
"cap","mil","ROE",0.0133353289268033
"cap","mil","ASI",0.00262739854409307
"cap","mil","REA",0.00101150251152099
"cap","mil","ANZ",0.0200352881255498
"cap","mil","MES",0.00819533410098139
"cap","mil","AFR",0.0101544752781461
"cap","mil","IDZ",0.00572874316861172
"cap","pcr","JPN",0.0316451656549097
"cap","pcr","KOR",0.00394305822355956
"cap","pcr","TWN",0.0189340889834662
"cap","pcr","IND",0.000565268994102031
"cap","pcr","CAN",0.04153615478821
"cap","pcr","USA",0.0325212053604838
"cap","pcr","MEX",0.00278977225846688
"cap","pcr","BRA",0.0123390443558451
"cap","pcr","RUS",0.021108487187699
"cap","pcr","LAM",0.00684685883079526
"cap","pcr","EUR",0.0102331911778288
"cap","pcr","ROE",0.0113460913651612
"cap","pcr","ASI",0.00242707936666897
"cap","pcr","REA",0.00633669875387232
"cap","pcr","ANZ",0.0304959538312517
"cap","pcr","MES",0.00308033061801409
"cap","pcr","AFR",0.010224462322419
"cap","pcr","IDZ",0.00572871575881861
"cap","sgr","JPN",0.0316451305968874
"cap","sgr","KOR",0.00394300532341685
"cap","sgr","TWN",0.0189339792792342
"cap","sgr","IND",0.000565265062560716
"cap","sgr","CAN",0.0415361522698157
"cap","sgr","USA",0.0325211432858772
"cap","sgr","MEX",0.00278981373799048
"cap","sgr","BRA",0.0123389894155705
"cap","sgr","RUS",0.0211084257833567
"cap","sgr","LAM",0.00730257154182491
"cap","sgr","EUR",0.0146385955156509
"cap","sgr","ROE",0.0127235440331345
"cap","sgr","ASI",0.0023492289564363
"cap","sgr","REA",0.00249899282333352
"cap","sgr","ANZ",0.0286919494950241
"cap","sgr","MES",0.0151772186715288
"cap","sgr","AFR",0.00835023911287851
"cap","sgr","IDZ",0.00572870225104372
"cap","ofd","CHN",0.00037254327734496
"cap","ofd","JPN",0.0316451124536812
"cap","ofd","KOR",0.00394302802041913
"cap","ofd","TWN",0.0189340214534826
"cap","ofd","IND",0.000565264338031168
"cap","ofd","CAN",0.041536068533248
"cap","ofd","USA",0.0325212158498445
"cap","ofd","MEX",0.0027897837885289
"cap","ofd","BRA",0.0123389620955834
"cap","ofd","RUS",0.0211085265079796
"cap","ofd","LAM",0.0105572489684345
"cap","ofd","EUR",0.0218435849636855
"cap","ofd","ROE",0.0129640663342481
"cap","ofd","ASI",0.0021536843096799
"cap","ofd","REA",0.00648073054831845
"cap","ofd","ANZ",0.0250899537730785
"cap","ofd","MES",0.00799698812357181
"cap","ofd","AFR",0.013086108210147
"cap","ofd","IDZ",0.00572874013439462
"cap","b_t","CHN",0.000712206066742975
"cap","b_t","JPN",0.0316450923290448
"cap","b_t","KOR",0.00394300819425308
"cap","b_t","TWN",0.0189340629590349
"cap","b_t","IND",0.000565326413049183
"cap","b_t","CAN",0.0415360448679714
"cap","b_t","USA",0.0325212092962464
"cap","b_t","MEX",0.00278981843956005
"cap","b_t","BRA",0.0123390516142883
"cap","b_t","RUS",0.0211085046031549
"cap","b_t","LAM",0.00824563515054098
"cap","b_t","EUR",0.0216216443582762
"cap","b_t","ROE",0.0136666932840386
"cap","b_t","ASI",0.00232388006216735
"cap","b_t","REA",0.0119457640244652
"cap","b_t","ANZ",0.0260811846720827
"cap","b_t","MES",0.0134725984641377
"cap","b_t","AFR",0.0108215689125524
"cap","b_t","IDZ",0.00572871195710234
"cap","tex","CHN",0.00075470511105927
"cap","tex","JPN",0.0316451548859911
"cap","tex","KOR",0.0039430512311156
"cap","tex","TWN",0.0189340227333887
"cap","tex","IND",0.000565311183164274
"cap","tex","CAN",0.0415360517257821
"cap","tex","USA",0.032521198553306
"cap","tex","MEX",0.00278978108259431
"cap","tex","BRA",0.0123389858304477
"cap","tex","RUS",0.0211084912132977
"cap","tex","LAM",0.00989470769829334
"cap","tex","EUR",0.0161629112679605
"cap","tex","ROE",0.0120443221692571
"cap","tex","ASI",0.00275256571537239
"cap","tex","REA",0.0106405004288011
"cap","tex","ANZ",0.0265570411113461
"cap","tex","MES",0.0147998578147637
"cap","tex","AFR",0.00609465745130503
"cap","tex","IDZ",0.0057287051247874
"cap","wap","CHN",0.00141068645521706
"cap","wap","JPN",0.0316451365910493
"cap","wap","KOR",0.00394300694069116
"cap","wap","TWN",0.0189340687924822
"cap","wap","IND",0.000565296788312963
"cap","wap","CAN",0.0415360652870289
"cap","wap","USA",0.0325212600193752
"cap","wap","MEX",0.00278978450602518
"cap","wap","BRA",0.0123390143034525
"cap","wap","RUS",0.0211084530957526
"cap","wap","LAM",0.011742135094363
"cap","wap","EUR",0.016805169240722
"cap","wap","ROE",0.0120108783158518
"cap","wap","ASI",0.00206415851107298
"cap","wap","REA",0.0133249303738403
"cap","wap","ANZ",0.0277555475341386
"cap","wap","MES",0.0127463016683353
"cap","wap","AFR",0.00550556548684346
"cap","wap","IDZ",0.00572870965710348
"cap","lea","CHN",0.000303497146683481
"cap","lea","JPN",0.0316451436076222
"cap","lea","KOR",0.0039430222265926
"cap","lea","TWN",0.0189340570160743
"cap","lea","IND",0.000565319783375928
"cap","lea","CAN",0.0415361487387571
"cap","lea","USA",0.0325212223027853
"cap","lea","MEX",0.00278980867199929
"cap","lea","BRA",0.0123390325640886
"cap","lea","RUS",0.0211084551372125
"cap","lea","LAM",0.0105495683671027
"cap","lea","EUR",0.0129530634918464
"cap","lea","ROE",0.0122541370134554
"cap","lea","ASI",0.0025453842083209
"cap","lea","REA",0.0112098802276883
"cap","lea","ANZ",0.0265161104785253
"cap","lea","MES",0.0132591031394209
"cap","lea","AFR",0.00903743115302401
"cap","lea","IDZ",0.00572867581017222
"cap","lum","CHN",0.000140870370794576
"cap","lum","JPN",0.0316451737405086
"cap","lum","KOR",0.00394304034253667
"cap","lum","TWN",0.0189340009781196
"cap","lum","IND",0.000565310136007247
"cap","lum","CAN",0.0415360813472021
"cap","lum","USA",0.0325211675397175
"cap","lum","MEX",0.00278975432589812
"cap","lum","BRA",0.012339019024074
"cap","lum","RUS",0.0211084624117235
"cap","lum","LAM",0.0131444084992943
"cap","lum","EUR",0.015956262650102
"cap","lum","ROE",0.0123618498739922
"cap","lum","ASI",0.00342536019007229
"cap","lum","REA",0.00570281150158972
"cap","lum","ANZ",0.0235195729352145
"cap","lum","MES",0.0158219517374792
"cap","lum","AFR",0.00754895055330667
"cap","lum","IDZ",0.00572870190703778
"cap","ppp","CHN",0.000788277329796614
"cap","ppp","JPN",0.0316451263587538
"cap","ppp","KOR",0.00394302359763765
"cap","ppp","TWN",0.0189340157183659
"cap","ppp","IND",0.000565299789949236
"cap","ppp","CAN",0.0415360304697638
"cap","ppp","USA",0.032521196199899
"cap","ppp","MEX",0.00278977675807046
"cap","ppp","BRA",0.0123390178698428
"cap","ppp","RUS",0.0211085167586018
"cap","ppp","LAM",0.010084330041364
"cap","ppp","EUR",0.0188399934265013
"cap","ppp","ROE",0.012231501815059
"cap","ppp","ASI",0.00426093109078403
"cap","ppp","REA",0.00690705314310374
"cap","ppp","ANZ",0.0280780884443071
"cap","ppp","MES",0.0148933801900371
"cap","ppp","AFR",0.0125396100137712
"cap","ppp","IDZ",0.00572872273964808
"cap","p_c","JPN",0.0316451774186866
"cap","p_c","KOR",0.00394308414678002
"cap","p_c","TWN",0.018934070762469
"cap","p_c","IND",0.000565255909095175
"cap","p_c","CAN",0.0415361218699102
"cap","p_c","USA",0.0325212364056746
"cap","p_c","MEX",0.00278981031200787
"cap","p_c","BRA",0.012339012995799
"cap","p_c","RUS",0.0211084479622068
"cap","p_c","LAM",0.0100499007557221
"cap","p_c","EUR",0.0170686420628554
"cap","p_c","ROE",0.0126764805329203
"cap","p_c","ASI",0.004543150805885
"cap","p_c","REA",0.0132640621942361
"cap","p_c","ANZ",0.0278091165406418
"cap","p_c","MES",0.0136697301374085
"cap","p_c","AFR",0.0067156468068367
"cap","p_c","IDZ",0.00572870231178957
"cap","crp","CHN",0.000140866036031372
"cap","crp","JPN",0.031645133300845
"cap","crp","KOR",0.00394301794846075
"cap","crp","TWN",0.0189340402332134
"cap","crp","IND",0.00056531054379394
"cap","crp","CAN",0.0415360706932337
"cap","crp","USA",0.0325211804535437
"cap","crp","MEX",0.00278975968937289
"cap","crp","BRA",0.0123390343601451
"cap","crp","RUS",0.0211084640967234
"cap","crp","LAM",0.00906965011851198
"cap","crp","EUR",0.0185706601945193
"cap","crp","ROE",0.0125679150669286
"cap","crp","ASI",0.00613190524955587
"cap","crp","REA",0.00943720283783578
"cap","crp","ANZ",0.0260866204204942
"cap","crp","MES",0.0146640330560304
"cap","crp","AFR",0.0121531836730292
"cap","crp","IDZ",0.00572864966514652
"cap","nmm","CHN",2.03925042969583E-5
"cap","nmm","JPN",0.0316451711765877
"cap","nmm","KOR",0.0039429801677151
"cap","nmm","TWN",0.0189340730879857
"cap","nmm","IND",0.000565239680272223
"cap","nmm","CAN",0.0415361102620391
"cap","nmm","USA",0.0325212299468858
"cap","nmm","MEX",0.00278974203637605
"cap","nmm","BRA",0.0123390181460439
"cap","nmm","RUS",0.0211084840878084
"cap","nmm","LAM",0.00873985239191511
"cap","nmm","EUR",0.0170980291485677
"cap","nmm","ROE",0.0129141348605905
"cap","nmm","ASI",0.00371288491583745
"cap","nmm","REA",0.0117523607174152
"cap","nmm","ANZ",0.0245090871477566
"cap","nmm","MES",0.0144716468896517
"cap","nmm","AFR",0.0087346275860088
"cap","nmm","IDZ",0.0057286768841236
"cap","i_s","CHN",6.12624636037696E-5
"cap","i_s","JPN",0.0316451218134872
"cap","i_s","KOR",0.00394306439479997
"cap","i_s","TWN",0.0189340672868221
"cap","i_s","IND",0.000565324235689113
"cap","i_s","CAN",0.0415360474704807
"cap","i_s","USA",0.0325212596762023
"cap","i_s","MEX",0.00278981296346537
"cap","i_s","BRA",0.0123389991334937
"cap","i_s","RUS",0.0211085354306473
"cap","i_s","LAM",0.008949857352504
"cap","i_s","EUR",0.0180336154587344
"cap","i_s","ROE",0.0118975364500356
"cap","i_s","ASI",0.0039126361521581
"cap","i_s","REA",0.0161349323453357
"cap","i_s","ANZ",0.0281276644107344
"cap","i_s","MES",0.0152001045566245
"cap","i_s","AFR",0.0145777438207327
"cap","i_s","IDZ",0.00572870693045702
"cap","nfm","CHN",9.39898644189149E-5
"cap","nfm","JPN",0.03164512480062
"cap","nfm","KOR",0.00394297012317812
"cap","nfm","TWN",0.018934043445898
"cap","nfm","IND",0.000565290931611839
"cap","nfm","CAN",0.0415360794407345
"cap","nfm","USA",0.0325211955675235
"cap","nfm","MEX",0.00278979997273709
"cap","nfm","BRA",0.012339039951508
"cap","nfm","RUS",0.0211084326640254
"cap","nfm","LAM",0.00667185211366119
"cap","nfm","EUR",0.0184865320272192
"cap","nfm","ROE",0.012489745417124
"cap","nfm","ASI",0.00350350661365042
"cap","nfm","REA",0.0134035331860072
"cap","nfm","ANZ",0.0267380902377937
"cap","nfm","MES",0.0136407835518158
"cap","nfm","AFR",0.015786291624187
"cap","nfm","IDZ",0.00572867883777062
"cap","fmp","CHN",0.000197517493952131
"cap","fmp","JPN",0.0316451359851457
"cap","fmp","KOR",0.00394301182802637
"cap","fmp","TWN",0.01893406135833
"cap","fmp","IND",0.000565264692774958
"cap","fmp","CAN",0.0415360945682988
"cap","fmp","USA",0.0325212221349904
"cap","fmp","MEX",0.00278975056665876
"cap","fmp","BRA",0.0123389825263911
"cap","fmp","RUS",0.021108504462757
"cap","fmp","LAM",0.011288274572504
"cap","fmp","EUR",0.0168399198821735
"cap","fmp","ROE",0.0125896220815742
"cap","fmp","ASI",0.00450920666879172
"cap","fmp","REA",0.00539548338208319
"cap","fmp","ANZ",0.0250273436594915
"cap","fmp","MES",0.0126199950805934
"cap","fmp","AFR",0.0103638682756508
"cap","fmp","IDZ",0.00572869330556669
"cap","mvh","CHN",0.000138950979869402
"cap","mvh","JPN",0.0316451202032839
"cap","mvh","KOR",0.00394297364456753
"cap","mvh","TWN",0.0189340299005167
"cap","mvh","IND",0.000565281502538983
"cap","mvh","CAN",0.0415360731374737
"cap","mvh","USA",0.0325212321100135
"cap","mvh","MEX",0.00278979234461874
"cap","mvh","BRA",0.0123389790657462
"cap","mvh","RUS",0.0211085153974819
"cap","mvh","LAM",0.0138695548634213
"cap","mvh","EUR",0.0185094143219433
"cap","mvh","ROE",0.0127797449920547
"cap","mvh","ASI",0.00301784222901612
"cap","mvh","REA",0.00454500419824686
"cap","mvh","ANZ",0.0277303337501804
"cap","mvh","MES",0.0129759129546002
"cap","mvh","AFR",0.013484822319376
"cap","mvh","IDZ",0.00572868991890885
"cap","otn","CHN",0.000130810521761612
"cap","otn","JPN",0.0316452119169102
"cap","otn","KOR",0.00394302635100496
"cap","otn","TWN",0.0189339788393776
"cap","otn","IND",0.000565282347229745
"cap","otn","CAN",0.0415360810448979
"cap","otn","USA",0.0325211368842795
"cap","otn","MEX",0.00278978571530075
"cap","otn","BRA",0.0123390248206681
"cap","otn","RUS",0.0211085486745863
"cap","otn","LAM",0.0142929352723811
"cap","otn","EUR",0.0246509468219043
"cap","otn","ROE",0.0100150499791338
"cap","otn","ASI",0.00549880811332869
"cap","otn","REA",0.00892050640834385
"cap","otn","ANZ",0.0284849407025358
"cap","otn","MES",0.0169869449204491
"cap","otn","AFR",0.0164663923062414
"cap","otn","IDZ",0.00572870844543916
"cap","ele","CHN",0.00039444225990852
"cap","ele","JPN",0.0316451597058294
"cap","ele","KOR",0.00394297274766409
