"ff","Dim2","rr","Val"
"lab","cmt","AFR",11.8664037780007
"lab","cmt","IDZ",0.608534415479915
"lab","omt","CHN",7.99504792401846
"lab","omt","JPN",0.325398086556831
"lab","omt","KOR",0.163464883541952
"lab","omt","TWN",0.243956050031967
"lab","omt","IND",0.0934613043908301
"lab","omt","CAN",2.05706794936511
"lab","omt","USA",17.4554330436419
"lab","omt","MEX",0.455329875969272
"lab","omt","BRA",4.35183005336547
"lab","omt","RUS",1.41973916199822
"lab","omt","LAM",3.04822315835225
"lab","omt","EUR",14.1164937386282
"lab","omt","ROE",0.828395023473496
"lab","omt","ASI",1.24188995846246
"lab","omt","REA",0.207283081348728
"lab","omt","ANZ",1.09521852109368
"lab","omt","MES",1.0624170194968
"lab","omt","AFR",3.0190831322485
"lab","omt","IDZ",2.26604361464743
"lab","vol","CHN",6.21773457859851
"lab","vol","JPN",0.42280336712776
"lab","vol","KOR",0.0620919180681705
"lab","vol","TWN",0.0426825293157186
"lab","vol","IND",1.07642983509585
"lab","vol","CAN",0.484302078472319
"lab","vol","USA",1.33183516111769
"lab","vol","MEX",0.0767353059793181
"lab","vol","BRA",2.99732173300543
"lab","vol","RUS",0.522173106428753
"lab","vol","LAM",2.26592702130147
"lab","vol","EUR",5.06822197748308
"lab","vol","ROE",0.923100158235769
"lab","vol","ASI",1.11159547173805
"lab","vol","REA",0.354062082828108
"lab","vol","ANZ",0.163702816910389
"lab","vol","MES",0.379536721632886
"lab","vol","AFR",0.726631082422363
"lab","vol","IDZ",7.38382713743848
"lab","mil","CHN",2.21978739931744
"lab","mil","JPN",2.531689539297
"lab","mil","KOR",0.589769640552173
"lab","mil","TWN",0.126082994417833
"lab","mil","IND",4.36780470197806
"lab","mil","CAN",1.70217230617346
"lab","mil","USA",12.4883757615541
"lab","mil","MEX",1.2845057467864
"lab","mil","BRA",3.12353354848902
"lab","mil","RUS",2.51695547414377
"lab","mil","LAM",4.68985238193866
"lab","mil","EUR",26.163892562784
"lab","mil","ROE",4.57522382486199
"lab","mil","ASI",0.46702032601701
"lab","mil","REA",1.08378479246195
"lab","mil","ANZ",2.46395762074041
"lab","mil","MES",1.58383152731398
"lab","mil","AFR",4.33598047371155
"lab","mil","IDZ",0.737629952303426
