"ii","Dim2","rr","Val"
"coa","wtr","LAM",0.00389956988510676
"coa","wtr","EUR",0.0881673020135167
"coa","wtr","ROE",0.255329289743713
"coa","wtr","ASI",0.000784769543315633
"coa","wtr","REA",0.0237949293496058
"coa","wtr","ANZ",0.00037250698369462
"coa","wtr","MES",0.00655726497643627
"coa","wtr","AFR",0.0174046660431486
"coa","cns","CHN",0.213773235678673
"coa","cns","JPN",0.000840961118228734
"coa","cns","KOR",5.25316045241198E-6
"coa","cns","IND",0.0587882734835148
"coa","cns","CAN",0.000311048817820847
"coa","cns","USA",3.09056340483949E-5
"coa","cns","BRA",0.000159150586114265
"coa","cns","RUS",0.000366669468348846
"coa","cns","LAM",0.00948335703651537
"coa","cns","EUR",0.0265460649102351
"coa","cns","ROE",0.253837037977291
"coa","cns","ASI",0.0335542075335979
"coa","cns","REA",0.00780524111951308
"coa","cns","ANZ",0.00112055975478142
"coa","cns","MES",9.14242443741387E-5
"coa","cns","AFR",0.00127182513642765
"coa","trd","CHN",0.398441050201654
"coa","trd","JPN",0.216318920254707
"coa","trd","KOR",3.4256324852322E-6
"coa","trd","IND",1.19916772842407
"coa","trd","CAN",0.00112346280366182
"coa","trd","USA",0.020421102643013
"coa","trd","MEX",0.000339956750394776
"coa","trd","BRA",0.00263741798698902
"coa","trd","RUS",0.00927728042006493
"coa","trd","LAM",0.0138644737157847
"coa","trd","EUR",0.12669341113542
"coa","trd","ROE",0.230957314022817
"coa","trd","ASI",0.111710119526833
"coa","trd","REA",0.0168144437047886
"coa","trd","ANZ",0.000170753649854305
"coa","trd","MES",0.00179682107409462
"coa","trd","AFR",0.0124668756659503
"coa","otp","CHN",0.175074052027412
"coa","otp","JPN",0.0109322583302855
"coa","otp","KOR",3.8995217437332E-6
"coa","otp","IND",0.0414163507521152
