"ii","rr","ss","Val"
"frs","LAM","BRA",0.00326703906571493
"frs","LAM","RUS",0.00231605561356991
"frs","LAM","LAM",0.0198987017288455
"frs","LAM","EUR",0.152396631171636
"frs","LAM","ROE",0.00198647141910624
"frs","LAM","ASI",0.00289400295040105
"frs","LAM","REA",0.0231605650356505
"frs","LAM","ANZ",0.00132155461917864
"frs","LAM","MES",0.00311961771390634
"frs","LAM","AFR",0.00658477607904933
"frs","LAM","IDZ",0.000540325672598556
"frs","EUR","CHN",0.376224237511866
"frs","EUR","JPN",0.0195923571342719
"frs","EUR","KOR",0.00711447339900769
"frs","EUR","TWN",0.00349518658430316
"frs","EUR","IND",0.0347150474712253
"frs","EUR","CAN",0.00588112086663023
"frs","EUR","USA",0.0960070354865166
"frs","EUR","MEX",0.00563411262538284
"frs","EUR","BRA",0.00949056487693451
"frs","EUR","RUS",0.035166282103397
"frs","EUR","LAM",0.0184207416796126
"frs","EUR","EUR",5.32777715174988
"frs","EUR","ROE",0.0548301207096665
"frs","EUR","ASI",0.0145036047293106
"frs","EUR","REA",0.0206152152596042
"frs","EUR","ANZ",0.00825068631471368
"frs","EUR","MES",0.0396473048333428
"frs","EUR","AFR",0.305855024617864
"frs","EUR","IDZ",0.0120405615645577
"frs","ROE","CHN",0.0389703969190596
"frs","ROE","JPN",0.000988106173870619
"frs","ROE","KOR",0.00216364666935988
"frs","ROE","TWN",0.00016613602428697
"frs","ROE","IND",0.00635177466843743
"frs","ROE","CAN",0.000688157456868794
"frs","ROE","USA",0.00560319771571085
"frs","ROE","MEX",0.000240233021846507
"frs","ROE","BRA",0.000288273585494608
"frs","ROE","RUS",0.00287394633237273
"frs","ROE","LAM",0.00172278903570259
"frs","ROE","EUR",0.408331992932479
"frs","ROE","ROE",0.0980840130164869
"frs","ROE","ASI",0.00146939407952596
"frs","ROE","REA",0.000447585189365782
"frs","ROE","ANZ",0.000753381962829735
"frs","ROE","MES",0.00463624779623933
"frs","ROE","AFR",0.00172257767606061
"frs","ROE","IDZ",0.000303027427289635
"frs","ASI","CHN",0.200861076116562
"frs","ASI","JPN",0.101193845570087
"frs","ASI","KOR",0.00856536627188325
"frs","ASI","TWN",0.18677462311089
"frs","ASI","IND",0.38676654791832
"frs","ASI","CAN",0.00206647276878357
"frs","ASI","USA",0.0173870973289013
"frs","ASI","MEX",0.000421475145500153
"frs","ASI","BRA",0.000188201475888491
"frs","ASI","RUS",0.000409802103415132
"frs","ASI","LAM",0.00232160929800011
"frs","ASI","EUR",0.0275605717848521
"frs","ASI","ROE",0.000417407746484969
"frs","ASI","ASI",0.0416258155070245
"frs","ASI","REA",0.0301144903879031
"frs","ASI","ANZ",0.00452903464296833
"frs","ASI","MES",0.00201205220853444
"frs","ASI","AFR",0.005102338113531
"frs","ASI","IDZ",0.00243251314014196
"frs","REA","CHN",0.45193358667125
"frs","REA","JPN",0.00697225392563269
"frs","REA","KOR",0.00621119552664459
"frs","REA","TWN",0.0581356299126055
"frs","REA","IND",0.632024391453364
"frs","REA","CAN",0.00155556592578068
"frs","REA","USA",0.00595928319450468
"frs","REA","MEX",0.00048721106373705
"frs","REA","BRA",0.000317323338240385
"frs","REA","RUS",0.000667747176019475
"frs","REA","LAM",0.000706859442347195
"frs","REA","EUR",0.0278826768182334
"frs","REA","ROE",0.00192300594999688
"frs","REA","ASI",0.0394621372965048
"frs","REA","REA",0.197874028138991
"frs","REA","ANZ",0.0011516293353634
"frs","REA","MES",0.00884351847687503
"frs","REA","AFR",0.00180241933331126
"frs","REA","IDZ",0.000191219743224792
"frs","ANZ","CHN",2.31460980699956
"frs","ANZ","JPN",0.143387061030138
"frs","ANZ","KOR",0.40918723230029
"frs","ANZ","TWN",0.0130582011938095
"frs","ANZ","IND",0.286443075838499
"frs","ANZ","CAN",0.000573945082724094
"frs","ANZ","USA",0.00328189226705581
"frs","ANZ","MEX",2.64281118288636E-5
"frs","ANZ","BRA",7.23947123624384E-5
"frs","ANZ","RUS",6.38755586696789E-5
"frs","ANZ","LAM",0.000182393251277972
"frs","ANZ","EUR",0.0104737732565845
"frs","ANZ","ROE",9.83531343517825E-5
"frs","ANZ","ASI",0.0389910905677825
"frs","ANZ","REA",0.0197760053089587
"frs","ANZ","ANZ",0.00913810669770464
"frs","ANZ","MES",0.00121395947382553
"frs","ANZ","AFR",0.000529777139716316
"frs","ANZ","IDZ",0.00226577683351934
"frs","MES","CHN",0.00191521385870874
"frs","MES","JPN",0.00246430224180222
"frs","MES","KOR",0.000810076087713242
"frs","MES","TWN",0.000116625552531332
"frs","MES","IND",0.00345114599168301
"frs","MES","CAN",0.00145361665636301
"frs","MES","USA",0.0075472941622138
"frs","MES","MEX",0.000345729783177376
"frs","MES","BRA",0.000389750618487596
"frs","MES","RUS",0.00802869129180908
"frs","MES","LAM",0.000707499554613605
"frs","MES","EUR",0.0598106192896375
"frs","MES","ROE",0.00271097668353468
"frs","MES","ASI",0.00107394978869706
"frs","MES","REA",0.00606001874723006
"frs","MES","ANZ",0.00075770613970235
"frs","MES","MES",0.0222790762730874
"frs","MES","AFR",0.0028363186356728
"frs","MES","IDZ",0.000207775561138988
"frs","AFR","CHN",0.976248249206226
"frs","AFR","JPN",0.0235203790788073
"frs","AFR","KOR",0.0112246195366606
"frs","AFR","TWN",0.0390082994117401
"frs","AFR","IND",0.212588714437094
"frs","AFR","CAN",0.00824874480883591
"frs","AFR","USA",0.0664086231142283
"frs","AFR","MEX",0.00344166779285297
"frs","AFR","BRA",0.0029359339736402
"frs","AFR","RUS",0.00850546036846936
"frs","AFR","LAM",0.0119768402487971
"frs","AFR","EUR",0.534280146516045
"frs","AFR","ROE",0.0380737323110224
"frs","AFR","ASI",0.0113461435624631
"frs","AFR","REA",0.100404285105062
"frs","AFR","ANZ",0.00725760275585344
"frs","AFR","MES",0.0250282094212598
"frs","AFR","AFR",0.0828412433988415
"frs","AFR","IDZ",0.00230283712921664
"frs","IDZ","CHN",0.0525707268714905
"frs","IDZ","JPN",0.00932801055908203
"frs","IDZ","KOR",0.00256548714637756
"frs","IDZ","TWN",0.00514359045028687
"frs","IDZ","IND",0.0186036109924316
"frs","IDZ","CAN",0.000277263790369034
"frs","IDZ","USA",0.00354745864868164
"frs","IDZ","MEX",8.34700614213944E-5
"frs","IDZ","BRA",9.66883599758148E-5
"frs","IDZ","RUS",0.000170981213450432
"frs","IDZ","LAM",0.000306526215572376
"frs","IDZ","EUR",0.0281364464286016
"frs","IDZ","ROE",0.00022656650719
"frs","IDZ","ASI",0.0249827191084623
"frs","IDZ","REA",0.00868579831084935
"frs","IDZ","ANZ",0.000793541469145566
"frs","IDZ","MES",0.00279801052669063
"frs","IDZ","AFR",0.00232697819866007
"fsh","CHN","CHN",0.0880937765836716
"fsh","CHN","JPN",0.468763313055038
"fsh","CHN","KOR",0.33505215165019
"fsh","CHN","TWN",0.0400721066743135
"fsh","CHN","IND",0.00165534519404173
"fsh","CHN","CAN",0.00327181899547577
"fsh","CHN","USA",0.0565496311187744
"fsh","CHN","MEX",0.00237298051454127
"fsh","CHN","BRA",0.000795455999672413
"fsh","CHN","RUS",0.0164251415552571
"fsh","CHN","LAM",0.00544345688802423
"fsh","CHN","EUR",0.0472929210022558
"fsh","CHN","ROE",0.00510656986827962
"fsh","CHN","ASI",0.0320455886349082
"fsh","CHN","REA",0.0340482146671857
"fsh","CHN","ANZ",0.0152920781511348
"fsh","CHN","MES",0.00842244120244869
"fsh","CHN","AFR",0.00651110839063767
"fsh","CHN","IDZ",0.00113978131860495
"fsh","JPN","CHN",0.0516938123703003
"fsh","JPN","KOR",0.107678382873535
"fsh","JPN","TWN",0.0130399932861328
"fsh","JPN","IND",0.0016673104763031
"fsh","JPN","CAN",0.000955958306789398
"fsh","JPN","USA",0.0411407318115234
"fsh","JPN","MEX",6.12090118229389E-5
"fsh","JPN","BRA",0.000201106935739517
"fsh","JPN","RUS",0.000237672060728073
"fsh","JPN","LAM",0.000388257999438793
"fsh","JPN","EUR",0.0245945652739611
"fsh","JPN","ROE",0.000116345869610086
"fsh","JPN","ASI",0.0251798248291016
"fsh","JPN","REA",0.00234114087442867
"fsh","JPN","ANZ",0.00388053142186254
"fsh","JPN","MES",0.000813863628543913
"fsh","JPN","AFR",0.000505641046154778
"fsh","JPN","IDZ",0.00319488787651062
"fsh","KOR","CHN",0.0164598350524902
"fsh","KOR","JPN",0.369030670166016
"fsh","KOR","TWN",0.0120499286651611
"fsh","KOR","IND",2.93428357690573E-5
"fsh","KOR","CAN",0.00392094969749451
"fsh","KOR","USA",0.0376309852600098
"fsh","KOR","MEX",5.30883297324181E-6
"fsh","KOR","BRA",0.000183387145400047
"fsh","KOR","RUS",0.00123647379875183
"fsh","KOR","LAM",0.000600206048868131
"fsh","KOR","EUR",0.00398652508389205
"fsh","KOR","ROE",0.000246596046956256
"fsh","KOR","ASI",0.0200131589770317
"fsh","KOR","REA",0.000944663114845753
"fsh","KOR","ANZ",0.00175214179873001
"fsh","KOR","MES",0.000759048141539097
"fsh","KOR","AFR",0.000317888098710682
"fsh","KOR","IDZ",0.000289862155914307
"fsh","TWN","CHN",0.015717312335968
"fsh","TWN","JPN",0.192641555786133
"fsh","TWN","KOR",0.00280750751495361
"fsh","TWN","IND",0.000328519642353058
"fsh","TWN","CAN",0.00121194076538086
"fsh","TWN","USA",0.0145931873321533
"fsh","TWN","MEX",0.000196634620428085
"fsh","TWN","BRA",0.000431995272636414
"fsh","TWN","RUS",0.000358794331550598
"fsh","TWN","LAM",0.000715693462290801
"fsh","TWN","EUR",0.00520107020623982
"fsh","TWN","ROE",0.000286644331994466
"fsh","TWN","ASI",0.00642079471796751
"fsh","TWN","REA",0.00116955013782717
"fsh","TWN","ANZ",0.000383891832083464
"fsh","TWN","MES",0.000638482577167452
"fsh","TWN","AFR",0.000560990724072326
"fsh","TWN","IDZ",0.000222511067986488
"fsh","IND","CHN",0.0242169437408447
"fsh","IND","JPN",0.00221886444091797
"fsh","IND","KOR",0.00160113883018494
"fsh","IND","TWN",0.00642017507553101
"fsh","IND","CAN",0.00393716406822205
"fsh","IND","USA",0.0242720336914063
"fsh","IND","MEX",3.48031371831894E-5
"fsh","IND","BRA",0.000103119246661663
"fsh","IND","RUS",0.000719724893569946
"fsh","IND","LAM",0.000763022607075982
"fsh","IND","EUR",0.0229572106455453
"fsh","IND","ROE",0.000476727622561157
"fsh","IND","ASI",0.0237692093253136
"fsh","IND","REA",0.0486816544588655
"fsh","IND","ANZ",0.00117868695151992
"fsh","IND","MES",0.0204979580119252
"fsh","IND","AFR",0.00174383233301342
"fsh","IND","IDZ",0.000439150035381317
"fsh","CAN","CHN",0.195868545532227
"fsh","CAN","JPN",0.0499862518310547
"fsh","CAN","KOR",0.0160753269195557
"fsh","CAN","TWN",0.00500992107391357
"fsh","CAN","USA",0.995237426757813
"fsh","CAN","MEX",0.00131440234184265
"fsh","CAN","RUS",0.000740039944648743
"fsh","CAN","LAM",0.00730922042386373
"fsh","CAN","EUR",0.0724703367440961
"fsh","CAN","ROE",9.7514431050513E-5
"fsh","CAN","ASI",0.00641309683024883
"fsh","CAN","REA",0.00137944796634838
"fsh","CAN","ANZ",0.000850977458525449
"fsh","CAN","MES",0.00263542461534962
"fsh","CAN","AFR",0.000406879834248684
"fsh","CAN","IDZ",0.000232035875320435
"fsh","USA","CHN",0.150384700775146
"fsh","USA","JPN",0.0609487686157227
"fsh","USA","KOR",0.00989080429077148
"fsh","USA","TWN",0.00660518550872803
"fsh","USA","IND",0.000510380744934082
"fsh","USA","CAN",0.490631011962891
"fsh","USA","MEX",0.00834305572509766
"fsh","USA","BRA",0.00173041975498199
"fsh","USA","RUS",0.00364017510414124
"fsh","USA","LAM",0.0187100932767498
"fsh","USA","EUR",0.281856912407617
"fsh","USA","ROE",0.00362789361772593
"fsh","USA","ASI",0.00569836311787367
"fsh","USA","REA",0.00307494222733658
"fsh","USA","ANZ",0.00702696598693728
"fsh","USA","MES",0.00565097171906382
"fsh","USA","AFR",0.00240112225769553
"fsh","USA","IDZ",0.00121027016639709
"fsh","MEX","CHN",0.0695075290203094
"fsh","MEX","JPN",0.0286423473358154
"fsh","MEX","KOR",0.0021129891872406
"fsh","MEX","TWN",0.00206254172325134
"fsh","MEX","IND",4.85162362456322E-5
"fsh","MEX","CAN",0.00413341236114502
"fsh","MEX","USA",0.0976720199584961
"fsh","MEX","LAM",0.00100634829729097
"fsh","MEX","EUR",0.00146698280377313
"fsh","MEX","ROE",2.75238006724976E-5
"fsh","MEX","ASI",9.90544520318508E-5
"fsh","MEX","REA",1.43433822668158E-5
"fsh","MEX","ANZ",5.86714721866883E-5
"fsh","MEX","MES",0.000136140687158331
"fsh","MEX","AFR",6.84737379197031E-5
"fsh","MEX","IDZ",1.37652223929763E-5
"fsh","BRA","CHN",0.00097767236828804
"fsh","BRA","JPN",0.00266198468208313
"fsh","BRA","KOR",0.00016973814368248
"fsh","BRA","TWN",0.000657397568225861
"fsh","BRA","IND",5.42450286448002E-5
"fsh","BRA","CAN",0.000109971947968006
"fsh","BRA","USA",0.0109535112380981
"fsh","BRA","RUS",3.19571122527123E-5
"fsh","BRA","LAM",0.000215791510301642
"fsh","BRA","EUR",0.00843240416003391
"fsh","BRA","ROE",4.67595484224148E-5
"fsh","BRA","ASI",0.000502078330144286
"fsh","BRA","REA",3.35423869546503E-5
"fsh","BRA","ANZ",5.21320576081052E-5
"fsh","BRA","MES",0.000234373749350198
"fsh","BRA","AFR",0.000300079721724615
"fsh","BRA","IDZ",1.27397757023573E-5
"fsh","RUS","CHN",0.00163490808010101
"fsh","RUS","JPN",0.17894465637207
"fsh","RUS","KOR",0.0411041297912598
"fsh","RUS","TWN",3.26389223337173E-5
"fsh","RUS","CAN",9.75803062319756E-5
"fsh","RUS","USA",0.000221893206238747
"fsh","RUS","LAM",1.35664897970855E-6
"fsh","RUS","EUR",0.000991952465847135
"fsh","RUS","ROE",0.000925528880266938
"fsh","RUS","ASI",0.000484241008758545
"fsh","RUS","REA",1.06901048566215E-5
"fsh","RUS","ANZ",7.35768955200911E-6
"fsh","RUS","MES",1.12984257284552E-5
"fsh","RUS","AFR",3.37167184334248E-5
"fsh","LAM","CHN",0.070592189945397
"fsh","LAM","JPN",0.0196872278535739
"fsh","LAM","KOR",0.0132326468407991
"fsh","LAM","TWN",0.00321392705116887
"fsh","LAM","IND",0.000432085311913397
"fsh","LAM","CAN",0.0263478404794587
"fsh","LAM","USA",0.311034973651404
"fsh","LAM","MEX",0.0162644429045613
"fsh","LAM","BRA",0.215987623319612
"fsh","LAM","RUS",0.0010076883691363
"fsh","LAM","LAM",0.0736315168497967
"fsh","LAM","EUR",0.111495337191038
"fsh","LAM","ROE",0.000742229208583012
"fsh","LAM","ASI",0.00302604812110076
"fsh","LAM","REA",0.000234395966574084
"fsh","LAM","ANZ",0.00105822522932431
"fsh","LAM","MES",0.00199541371193482
"fsh","LAM","AFR",0.00110568945418345
"fsh","LAM","IDZ",0.000623138600785751
"fsh","EUR","CHN",0.172356429044739
"fsh","EUR","JPN",0.176117531491909
"fsh","EUR","KOR",0.0185189864551648
"fsh","EUR","TWN",0.0257576656808378
"fsh","EUR","IND",0.00307147887453903
"fsh","EUR","CAN",0.0180543049733969
"fsh","EUR","USA",0.188446792982984
"fsh","EUR","MEX",0.00219148284650873
"fsh","EUR","BRA",0.00293627156608272
"fsh","EUR","RUS",0.703292299044668
"fsh","EUR","LAM",0.0127952401695075
"fsh","EUR","EUR",10.0978689496731
"fsh","EUR","ROE",0.173765307021909
"fsh","EUR","ASI",0.0442544885574025
"fsh","EUR","REA",0.0473865648546489
"fsh","EUR","ANZ",0.00614567943644943
"fsh","EUR","MES",0.0985742863761843
"fsh","EUR","AFR",0.112334750425012
"fsh","EUR","IDZ",0.00755151543609099
"fsh","ROE","CHN",0.0192085104584694
"fsh","ROE","JPN",0.00144236318953335
"fsh","ROE","KOR",0.00141104033729061
"fsh","ROE","TWN",4.39520413056016E-5
"fsh","ROE","IND",8.03768224432133E-5
"fsh","ROE","CAN",0.000417101283092052
"fsh","ROE","USA",0.0787250230200589
"fsh","ROE","MEX",6.30797329358757E-5
"fsh","ROE","BRA",6.39464724808931E-5
"fsh","ROE","RUS",0.0437427043218631
"fsh","ROE","LAM",0.000735563560796436
"fsh","ROE","EUR",0.397894720926182
"fsh","ROE","ROE",0.00493688859546091
"fsh","ROE","ASI",0.000360247439879458
"fsh","ROE","REA",5.54254482849501E-5
"fsh","ROE","ANZ",0.000197320579725783
"fsh","ROE","MES",0.0263195034880773
"fsh","ROE","AFR",0.00100945799279725
"fsh","ROE","IDZ",6.48965577129275E-5
"fsh","ASI","CHN",0.161499823749065
"fsh","ASI","JPN",0.059741144657135
"fsh","ASI","KOR",0.0165919840335846
"fsh","ASI","TWN",0.0169696544408798
"fsh","ASI","IND",0.0021576918810606
"fsh","ASI","CAN",0.0146284657716751
"fsh","ASI","USA",0.0859092497825623
"fsh","ASI","MEX",0.00363737344741821
"fsh","ASI","BRA",0.00212009020522237
"fsh","ASI","RUS",0.00548158937692642
"fsh","ASI","LAM",0.0044983190135099
"fsh","ASI","EUR",0.118914864454884
"fsh","ASI","ROE",0.00480676743475487
"fsh","ASI","ASI",0.150226405285299
"fsh","ASI","REA",0.0231991771899629
"fsh","ASI","ANZ",0.0111680781226605
"fsh","ASI","MES",0.0156605241370853
"fsh","ASI","AFR",0.00648124103905866
"fsh","ASI","IDZ",0.00327259142696858
"fsh","REA","CHN",0.134225120992807
"fsh","REA","JPN",0.0513172355350107
"fsh","REA","KOR",0.0129524417045177
"fsh","REA","TWN",0.0146855232783128
"fsh","REA","IND",0.105670341458404
"fsh","REA","CAN",0.00502109425712843
"fsh","REA","USA",0.0747034108610824
"fsh","REA","MEX",0.000508513184264302
"fsh","REA","BRA",0.000513126911129802
"fsh","REA","RUS",0.00165521126246313
"fsh","REA","LAM",0.00171357157285092
"fsh","REA","EUR",0.0670615718599293
"fsh","REA","ROE",0.00102632885577623
"fsh","REA","ASI",0.0915054308795952
"fsh","REA","REA",0.00843805224943208
"fsh","REA","ANZ",0.00176349502400262
"fsh","REA","MES",0.0164375580508495
"fsh","REA","AFR",0.00183322854188736
"fsh","REA","IDZ",0.000544781552394852
"fsh","ANZ","CHN",0.403848234424833
"fsh","ANZ","JPN",0.293957760141231
"fsh","ANZ","KOR",0.00236164217774058
"fsh","ANZ","TWN",0.019402088560164
"fsh","ANZ","IND",4.97575160115957E-5
"fsh","ANZ","CAN",0.00213264705124311
"fsh","ANZ","USA",0.0848070165943355
"fsh","ANZ","MEX",3.24102535960264E-5
"fsh","ANZ","BRA",2.92387283407152E-5
"fsh","ANZ","RUS",0.000570534237660468
"fsh","ANZ","LAM",0.000659439991984982
"fsh","ANZ","EUR",0.0263919909124961
"fsh","ANZ","ROE",0.00017303948517656
"fsh","ANZ","ASI",0.0409837952386588
"fsh","ANZ","REA",0.0230920772257377
"fsh","ANZ","ANZ",0.0746631218162365
"fsh","ANZ","MES",0.00332331741950475
"fsh","ANZ","AFR",0.0014806015752838
"fsh","ANZ","IDZ",0.00633000949188136
"fsh","MES","CHN",0.00996503590093925
"fsh","MES","JPN",0.0010020270133391
"fsh","MES","KOR",0.000365395090484526
"fsh","MES","TWN",0.000322709504514933
"fsh","MES","IND",0.00646084038028494
"fsh","MES","CAN",0.000603091201628558
"fsh","MES","USA",0.00783618896920234
"fsh","MES","MEX",0.000209425564389676
"fsh","MES","BRA",0.000387441056780517
"fsh","MES","RUS",0.00058859281311743
"fsh","MES","LAM",0.000633100067323539
"fsh","MES","EUR",0.038551509813813
"fsh","MES","ROE",0.00135516395879677
"fsh","MES","ASI",0.00435021072335076
"fsh","MES","REA",0.0398706601361628
"fsh","MES","ANZ",0.00263502077345038
"fsh","MES","MES",0.264762902284507
"fsh","MES","AFR",0.00621241592691513
"fsh","MES","IDZ",0.000169621189823374
"fsh","AFR","CHN",0.073124656216416
"fsh","AFR","JPN",0.0182244613630464
"fsh","AFR","KOR",0.00430280889954884
"fsh","AFR","TWN",0.00314159085403662
"fsh","AFR","IND",0.00842733872379177
"fsh","AFR","CAN",0.0035018452256918
"fsh","AFR","USA",0.0241332091595978
"fsh","AFR","MEX",0.000959035063919146
"fsh","AFR","BRA",0.000987242086965125
"fsh","AFR","RUS",0.00392281674477272
"fsh","AFR","LAM",0.00227630950708408
"fsh","AFR","EUR",0.390686279720627
"fsh","AFR","ROE",0.00695996097562602
"fsh","AFR","ASI",0.00571402922552079
"fsh","AFR","REA",0.00924576444516424
"fsh","AFR","ANZ",0.00256820012588287
"fsh","AFR","MES",0.0460786443016259
"fsh","AFR","AFR",0.0180471984980395
"fsh","AFR","IDZ",0.000632683293428272
"fsh","IDZ","CHN",0.265623229980469
"fsh","IDZ","JPN",0.147140960693359
"fsh","IDZ","KOR",0.013309944152832
"fsh","IDZ","TWN",0.0207684478759766
"fsh","IDZ","IND",0.000665145397186279
"fsh","IDZ","CAN",0.00363074159622192
"fsh","IDZ","USA",0.0919353485107422
"fsh","IDZ","MEX",0.000340275228023529
"fsh","IDZ","BRA",0.0032231593132019
"fsh","IDZ","RUS",0.00224015593528748
"fsh","IDZ","LAM",0.00755577056761831
"fsh","IDZ","EUR",0.0518136466164142
"fsh","IDZ","ROE",0.00103547489433549
"fsh","IDZ","ASI",0.117923958301544
"fsh","IDZ","REA",0.014915742604062
"fsh","IDZ","ANZ",0.00872283006069483
"fsh","IDZ","MES",0.0047729342635721
"fsh","IDZ","AFR",0.00772485891054384
"coa","CHN","CHN",0.0556517295837402
"coa","CHN","JPN",0.436310180664063
"coa","CHN","KOR",0.449855102539063
"coa","CHN","TWN",0.714469665527344
"coa","CHN","IND",0.0432744941711426
"coa","CHN","CAN",0.000341401100158691
"coa","CHN","USA",0.00445215511322021
"coa","CHN","MEX",4.71632890403271E-5
"coa","CHN","BRA",0.000189488381147385
"coa","CHN","RUS",0.00420793962478638
"coa","CHN","LAM",0.00272817928250879
"coa","CHN","EUR",0.0119312347708619
"coa","CHN","ROE",0.00195760532910936
"coa","CHN","ASI",0.00490299888700247
"coa","CHN","REA",0.0126656828857958
"coa","CHN","ANZ",0.000236570242792368
"coa","CHN","MES",0.000467742562294006
"coa","CHN","AFR",0.00284594778437167
"coa","IND","CHN",0.00337718800874427
"coa","IND","JPN",2.61213537305593E-6
"coa","IND","KOR",4.64270357042551E-6
"coa","IND","TWN",5.23043274879456E-5
"coa","IND","CAN",8.44457361381501E-7
"coa","IND","USA",1.50221260264516E-5
"coa","IND","RUS",5.26976631954312E-6
"coa","IND","LAM",1.18095974903554E-6
"coa","IND","EUR",2.20345268608071E-5
"coa","IND","ROE",4.59806574508548E-6
"coa","IND","ASI",2.9434766038321E-6
"coa","IND","REA",0.0969596252441406
"coa","IND","ANZ",9.64517646934837E-7
"coa","IND","MES",4.30487245321274E-5
"coa","IND","AFR",1.51337964925915E-5
"coa","CAN","CHN",0.552727204531431
"coa","CAN","JPN",1.35371154785156
"coa","CAN","KOR",1.21467614746094
"coa","CAN","TWN",0.170347869873047
"coa","CAN","IND",0.0399819488525391
"coa","CAN","USA",0.195275115966797
"coa","CAN","MEX",0.044127254486084
"coa","CAN","BRA",0.303531982421875
"coa","CAN","RUS",0.00128690421581268
"coa","CAN","LAM",0.0409456025112886
"coa","CAN","EUR",0.721120425873203
"coa","CAN","ROE",0.573241640548455
"coa","CAN","ASI",0.00107074876874685
"coa","CAN","REA",0.0318158068483463
"coa","CAN","ANZ",9.61160319857299E-5
"coa","CAN","MES",0.00019783319439739
"coa","CAN","AFR",0.0125986991729587
"coa","USA","CHN",0.46881962531805
"coa","USA","JPN",0.828248046875
"coa","USA","KOR",0.751054870605469
"coa","USA","TWN",0.00393467593193054
"coa","USA","IND",0.312494964599609
"coa","USA","CAN",0.447881195068359
"coa","USA","MEX",0.176168792724609
"coa","USA","BRA",0.929146057128906
"coa","USA","RUS",0.941620727539063
"coa","USA","LAM",0.20234279157687
"coa","USA","EUR",5.30981466421066
"coa","USA","ROE",1.68725760030723
"coa","USA","ASI",0.00316873702406883
"coa","USA","REA",0.00474761041539023
"coa","USA","ANZ",0.00038792946189642
"coa","USA","MES",0.000679894283413887
"coa","USA","AFR",0.55470737307088
"coa","RUS","CHN",1.48958955955505
"coa","RUS","JPN",1.94805017089844
"coa","RUS","KOR",2.01776391601563
"coa","RUS","TWN",0.261257537841797
"coa","RUS","IND",0.0961582489013672
"coa","RUS","CAN",0.0267411441802979
"coa","RUS","USA",0.000922730803489685
"coa","RUS","MEX",0.000306126534938812
"coa","RUS","BRA",0.192772277832031
"coa","RUS","LAM",0.000969638106413186
"coa","RUS","EUR",6.03554091131687
"coa","RUS","ROE",0.905298493931419
"coa","RUS","ASI",0.00494510358572006
"coa","RUS","REA",0.0117219202879351
"coa","RUS","ANZ",9.2359846457839E-5
"coa","RUS","MES",0.102421073928475
"coa","RUS","AFR",0.205528109123232
"coa","LAM","CHN",0.167102613477036
"coa","LAM","JPN",0.0675910286006983
"coa","LAM","KOR",0.0547217346073594
"coa","LAM","TWN",0.00650903769861907
"coa","LAM","IND",0.00556985359778628
"coa","LAM","CAN",0.184862872964935
"coa","LAM","USA",0.843252178728813
"coa","LAM","MEX",0.0787639108544681
"coa","LAM","BRA",0.439651905127103
"coa","LAM","RUS",0.00530334200442303
"coa","LAM","LAM",0.850266590234067
"coa","LAM","EUR",4.04826551323029
"coa","LAM","ROE",0.12567009215412
"coa","LAM","ASI",0.00421105057466775
"coa","LAM","REA",0.00584641455329256
"coa","LAM","ANZ",0.00051878926565405
"coa","LAM","MES",0.754320300899621
"coa","LAM","AFR",0.0163486250416609
"coa","EUR","CHN",0.00147082600044087
"coa","EUR","JPN",0.00105520183593035
"coa","EUR","KOR",0.000712291861884296
"coa","EUR","TWN",0.000720246035372838
"coa","EUR","IND",0.000537416170584038
"coa","EUR","CAN",0.000681479016784579
"coa","EUR","USA",0.00138088411651552
"coa","EUR","MEX",7.90010676719248E-5
"coa","EUR","BRA",0.000169464477221481
"coa","EUR","RUS",0.00993232374638319
"coa","EUR","LAM",0.000841400051373057
"coa","EUR","EUR",1.76605750939733
"coa","EUR","ROE",0.0309227414755151
"coa","EUR","ASI",0.00107123292423785
"coa","EUR","REA",0.00152338781044818
"coa","EUR","ANZ",0.000232448486960493
"coa","EUR","MES",0.000539318303810433
"coa","EUR","AFR",0.00601606073835865
"coa","ROE","CHN",0.0132969733809587
"coa","ROE","JPN",0.00930501936504152
"coa","ROE","KOR",0.0253311676412704
"coa","ROE","TWN",0.00711234690994024
"coa","ROE","IND",0.0165065139904618
"coa","ROE","CAN",0.00955942011001753
"coa","ROE","USA",0.00919828844675794
"coa","ROE","MEX",0.000988654400222003
"coa","ROE","BRA",0.00521067872270942
"coa","ROE","RUS",1.20113866248401
"coa","ROE","LAM",0.00216470813646447
"coa","ROE","EUR",0.697919706984598
"coa","ROE","ROE",0.768737019043183
"coa","ROE","ASI",0.00510922855837271
"coa","ROE","REA",0.0059341120015597
"coa","ROE","ANZ",0.000466755470493808
"coa","ROE","MES",0.00217102012317628
"coa","ROE","AFR",0.0284174270031508
"coa","ASI","CHN",0.0768846055786125
"coa","ASI","JPN",2.24154945462942E-5
"coa","ASI","KOR",2.8030076995492E-5
"coa","ASI","TWN",1.72212682664394E-5
"coa","ASI","IND",0.00160707080364227
"coa","ASI","CAN",9.07917215954512E-7
"coa","ASI","USA",1.17976253386587E-6
"coa","ASI","MEX",6.82975514791906E-7
"coa","ASI","BRA",2.44898116216063E-6
"coa","ASI","RUS",1.34058156982064E-5
"coa","ASI","LAM",9.94528993032873E-7
"coa","ASI","EUR",3.94953332724981E-5
"coa","ASI","ROE",1.44662943203002E-5
