"ii","rr","ss","Val"
"wap","IND","CHN",0.102418935885711
"wap","IND","JPN",0.00356147133344509
"wap","IND","KOR",0.0920685592729702
"wap","IND","TWN",0.106334632980705
"wap","IND","CAN",0.158733252420418
"wap","IND","USA",0.111254292769053
"wap","IND","MEX",0.296603491798724
"wap","IND","BRA",0.340025795110447
"wap","IND","RUS",0.244510939282887
"wap","IND","LAM",0.151952294165312
"wap","IND","EUR",0.0822763309529093
"wap","IND","ROE",0.105057982622732
"wap","IND","ASI",0.0748240090890713
"wap","IND","REA",0.101684224140284
"wap","IND","ANZ",0.0940996923100988
"wap","IND","MES",0.0612897263111353
"wap","IND","AFR",0.278106816812371
"wap","IND","IDZ",0.141148397005109
"wap","CAN","CHN",0.105827430197226
"wap","CAN","JPN",0.104086218157169
"wap","CAN","KOR",0.117582119399025
"wap","CAN","TWN",0.110601056992051
"wap","CAN","IND",0.122280139467754
"wap","CAN","BRA",0.329701512036865
"wap","CAN","RUS",0.16567207758608
"wap","CAN","LAM",0.111651196728115
"wap","CAN","EUR",0.090079422598726
"wap","CAN","ROE",0.117161298365148
"wap","CAN","ASI",0.100275561229155
"wap","CAN","REA",0.140469199024543
"wap","CAN","ANZ",0.0846440914080743
"wap","CAN","MES",0.123207644400464
"wap","CAN","AFR",0.24979644802497
"wap","CAN","IDZ",0.142161278321572
"wap","USA","CHN",0.0808689525190968
"wap","USA","JPN",0.0941207606549777
"wap","USA","KOR",0.125847467756343
"wap","USA","TWN",0.110459080579319
"wap","USA","IND",0.156271975952088
"wap","USA","BRA",0.336539295469835
"wap","USA","RUS",0.235331051778583
"wap","USA","LAM",0.12514059262037
"wap","USA","EUR",0.101443725884247
"wap","USA","ROE",0.119820629409592
"wap","USA","ASI",0.101711049446881
"wap","USA","REA",0.146310013327818
"wap","USA","ANZ",0.08277858323801
"wap","USA","MES",0.0473050391346024
"wap","USA","AFR",0.245064337103482
"wap","USA","IDZ",0.143124313722641
"wap","MEX","CHN",0.103998497727573
"wap","MEX","JPN",0.00161342314749935
"wap","MEX","KOR",0.129813319699537
"wap","MEX","TWN",0.112876280301088
"wap","MEX","IND",0.146513485751416
"wap","MEX","BRA",0.143341817475672
"wap","MEX","RUS",0.299483161985149
"wap","MEX","LAM",0.0527410326383162
"wap","MEX","EUR",0.000207088258579221
"wap","MEX","ROE",0.124763335586394
"wap","MEX","ASI",0.104422128265141
"wap","MEX","REA",0.142724655884608
"wap","MEX","ANZ",0.0584327804199996
"wap","MEX","MES",0.0548115343645389
"wap","MEX","AFR",0.180737108458863
"wap","MEX","IDZ",0.132307152329295
"wap","BRA","CHN",0.109414193306016
"wap","BRA","JPN",0.0803333425180524
"wap","BRA","KOR",0.129512684843293
"wap","BRA","TWN",0.0791611385758921
"wap","BRA","IND",0.101148364424076
"wap","BRA","CAN",0.106809158610555
"wap","BRA","USA",0.0914285193993174
"wap","BRA","MEX",0.272043429751435
"wap","BRA","RUS",0.254483014422805
"wap","BRA","LAM",0.0188777398505034
"wap","BRA","EUR",0.0635470573610907
"wap","BRA","ROE",0.049290304513727
"wap","BRA","ASI",0.0541868956908451
"wap","BRA","REA",0.0505414124807115
"wap","BRA","ANZ",0.0300092821775475
"wap","BRA","MES",0.26100105016488
"wap","BRA","AFR",0.181589999616815
"wap","BRA","IDZ",0.100412737408371
"wap","RUS","CHN",0.132417360732056
"wap","RUS","JPN",0.126815397122539
"wap","RUS","KOR",0.0902968531169639
"wap","RUS","TWN",0.111393848185773
"wap","RUS","IND",0.117789116499164
"wap","RUS","CAN",0.165712386587008
"wap","RUS","USA",0.0385308316650641
"wap","RUS","MEX",0.29753557812896
"wap","RUS","BRA",0.349468115517168
"wap","RUS","LAM",0.121412387471783
"wap","RUS","EUR",0.0786494912662142
"wap","RUS","ROE",0.00478379154734058
"wap","RUS","ASI",0.104846011263384
"wap","RUS","REA",0.105749888758448
"wap","RUS","ANZ",0.0729629361769788
"wap","RUS","MES",0.168493999621937
"wap","RUS","AFR",0.212911868810473
"wap","LAM","CHN",0.102027360233063
"wap","LAM","JPN",0.0725854489278348
"wap","LAM","KOR",0.11648741912375
"wap","LAM","TWN",0.0794714646759721
"wap","LAM","IND",0.0982815500289212
"wap","LAM","CAN",0.0968398232056374
"wap","LAM","USA",0.000373881993370117
"wap","LAM","MEX",0.0608000719011551
"wap","LAM","BRA",0.02987873052312
"wap","LAM","RUS",0.231105364612721
"wap","LAM","LAM",0.0769700228801511
"wap","LAM","EUR",0.00788526767643787
"wap","LAM","ROE",0.0604646946235105
"wap","LAM","ASI",0.0626870900266833
"wap","LAM","REA",0.0424975369291556
"wap","LAM","ANZ",0.0650714072626422
"wap","LAM","MES",0.0738507166604103
"wap","LAM","AFR",0.167805273469136
"wap","LAM","IDZ",0.0936169914637325
"wap","EUR","CHN",0.0985575386014863
"wap","EUR","JPN",0.103582478618333
"wap","EUR","KOR",0.118337380108463
"wap","EUR","TWN",0.107998911593955
"wap","EUR","IND",0.146911567488347
"wap","EUR","CAN",0.150082001431542
"wap","EUR","USA",0.103503462270685
"wap","EUR","MEX",8.53288751774314E-5
"wap","EUR","BRA",0.332669035484813
"wap","EUR","RUS",0.196289909566738
"wap","EUR","LAM",0.162279782137509
"wap","EUR","ROE",0.0545827412633447
"wap","EUR","ASI",0.106148469402222
"wap","EUR","REA",0.0982403345365806
"wap","EUR","ANZ",0.0820793125611268
"wap","EUR","MES",0.0832132377460101
"wap","EUR","AFR",0.103239223638273
"wap","EUR","IDZ",0.131671052015607
"wap","ROE","CHN",0.134542993161949
"wap","ROE","JPN",0.102827921938143
"wap","ROE","KOR",0.125505845181816
"wap","ROE","TWN",0.105361202604185
"wap","ROE","IND",0.134915033388808
"wap","ROE","CAN",0.167300838975596
"wap","ROE","USA",0.116300997553449
"wap","ROE","MEX",0.294854874404348
"wap","ROE","BRA",0.337273460694228
"wap","ROE","RUS",0.116720910679964
"wap","ROE","LAM",0.167120377283531
"wap","ROE","EUR",0.00681790586907662
"wap","ROE","ROE",0.0814134110312028
"wap","ROE","ASI",0.0586910937575089
"wap","ROE","REA",0.136836491737459
"wap","ROE","ANZ",0.102552168354222
"wap","ROE","MES",0.128751539831061
"wap","ROE","AFR",0.248896526507306
"wap","ROE","IDZ",0.143049414224135
"wap","ASI","CHN",0.00127760688314056
"wap","ASI","JPN",0.00129677411907255
"wap","ASI","KOR",0.0898236437333751
"wap","ASI","TWN",0.115376392764729
"wap","ASI","IND",0.127047350768912
"wap","ASI","CAN",0.160126867523697
"wap","ASI","USA",0.128679928565913
"wap","ASI","MEX",0.299148649818217
"wap","ASI","BRA",0.345479638440651
"wap","ASI","RUS",0.260425011803079
"wap","ASI","LAM",0.139417691700159
"wap","ASI","EUR",0.0825151012165688
"wap","ASI","ROE",0.109762711581369
"wap","ASI","ASI",0.0241091723017882
"wap","ASI","REA",0.104557588575105
"wap","ASI","ANZ",0.0582064504087403
"wap","ASI","MES",0.0792260596956716
"wap","ASI","AFR",0.276132991640567
"wap","ASI","IDZ",0.0948092848808235
"wap","REA","CHN",0.102106238691185
"wap","REA","JPN",0.00244999138511291
"wap","REA","KOR",0.0814592498954175
"wap","REA","TWN",0.114171268866052
"wap","REA","IND",0.0756534124301901
"wap","REA","CAN",0.0428893193245116
"wap","REA","USA",0.122793320253452
"wap","REA","MEX",0.297951712599954
"wap","REA","BRA",0.340473284828905
"wap","REA","RUS",0.253697655619553
"wap","REA","LAM",0.121259338767314
"wap","REA","EUR",0.0371702864129744
"wap","REA","ROE",0.0258071228396726
"wap","REA","ASI",0.0724125561127631
"wap","REA","REA",0.130561984827323
"wap","REA","ANZ",0.0260743487264536
"wap","REA","MES",0.0710681647358575
"wap","REA","AFR",0.330282568658809
"wap","REA","IDZ",0.0852859333613066
"wap","ANZ","CHN",0.0338428050521018
"wap","ANZ","JPN",0.110133258552349
"wap","ANZ","KOR",0.128675748469493
"wap","ANZ","TWN",0.106217864500506
"wap","ANZ","IND",0.122059871290932
"wap","ANZ","CAN",0.109671889006598
"wap","ANZ","USA",0.0640349654355643
"wap","ANZ","MEX",0.272602701218585
"wap","ANZ","BRA",0.309566864040134
"wap","ANZ","RUS",0.307005385509202
"wap","ANZ","LAM",0.14686679185008
"wap","ANZ","EUR",0.0892104882192691
"wap","ANZ","ROE",0.063547916124336
"wap","ANZ","ASI",0.0369525874486296
"wap","ANZ","REA",0.0281684209020572
"wap","ANZ","ANZ",0.0215192520487203
"wap","ANZ","MES",0.126700143360449
"wap","ANZ","AFR",0.245309707751283
"wap","ANZ","IDZ",0.137085274830633
"wap","MES","CHN",0.104911181444173
"wap","MES","JPN",0.0951186132202963
"wap","MES","KOR",0.124078646208302
"wap","MES","TWN",0.101276780881812
"wap","MES","IND",0.103749344410859
"wap","MES","CAN",0.14943830854544
"wap","MES","USA",0.031471141250991
"wap","MES","MEX",0.244114670940498
"wap","MES","BRA",0.326450498671786
"wap","MES","RUS",0.270642248006219
"wap","MES","LAM",0.0646263542401517
"wap","MES","EUR",0.0444791415432686
"wap","MES","ROE",0.0714176539160727
"wap","MES","ASI",0.0734099075814148
"wap","MES","REA",0.160210111831565
"wap","MES","ANZ",0.0782942815812286
"wap","MES","MES",0.072208719436692
"wap","MES","AFR",0.0742615708890414
"wap","MES","IDZ",0.0919756005355212
"wap","AFR","CHN",0.118265426937854
"wap","AFR","JPN",0.0830656719664468
"wap","AFR","KOR",0.122786388136469
"wap","AFR","TWN",0.0973768891331696
"wap","AFR","IND",0.127903795478517
"wap","AFR","CAN",0.134681073715089
"wap","AFR","USA",0.0609791493288357
"wap","AFR","MEX",0.291384129526406
"wap","AFR","BRA",0.311420817716625
"wap","AFR","RUS",0.235743233625583
"wap","AFR","LAM",0.115977681430269
"wap","AFR","EUR",0.00027938254538244
"wap","AFR","ROE",0.0404060152669943
"wap","AFR","ASI",0.089034517577041
"wap","AFR","REA",0.111869579109159
"wap","AFR","ANZ",0.0866193766908179
"wap","AFR","MES",0.0270822378647742
"wap","AFR","AFR",0.14025121445611
"wap","AFR","IDZ",0.133305159401302
"wap","IDZ","CHN",0.000394208030403572
"wap","IDZ","JPN",0.000275390261459174
"wap","IDZ","KOR",0.083625215007699
"wap","IDZ","TWN",0.112692630901705
"wap","IDZ","IND",0.150865642495611
"wap","IDZ","CAN",0.169559358388166
"wap","IDZ","USA",0.136114327861347
"wap","IDZ","MEX",0.299498267433573
"wap","IDZ","BRA",0.345458701402552
"wap","IDZ","RUS",0.232279877493222
"wap","IDZ","LAM",0.106844723024612
"wap","IDZ","EUR",0.0902224633882275
"wap","IDZ","ROE",0.104244341399242
"wap","IDZ","ASI",0.00952461925054843
"wap","IDZ","REA",0.104801067461996
"wap","IDZ","ANZ",0.104715288430221
"wap","IDZ","MES",0.0575987554630668
"wap","IDZ","AFR",0.315757134403069
"lea","CHN","CHN",0.00400524691181991
"lea","CHN","JPN",0.234596337055609
"lea","CHN","KOR",0.0736297113422659
"lea","CHN","TWN",0.0570418368914639
"lea","CHN","IND",0.0989508162359693
"lea","CHN","CAN",0.103780786792867
"lea","CHN","USA",0.135088779878102
"lea","CHN","MEX",0.26981198974876
"lea","CHN","BRA",0.273986758193617
"lea","CHN","RUS",0.131052004411234
"lea","CHN","LAM",0.132201698811096
"lea","CHN","EUR",0.0993162588538992
"lea","CHN","ROE",0.0949212868456697
"lea","CHN","ASI",0.0868393359312532
"lea","CHN","REA",0.171552817838875
"lea","CHN","ANZ",0.0485100190632363
"lea","CHN","MES",0.150528562015972
"lea","CHN","AFR",0.245735866334603
"lea","CHN","IDZ",0.0456159474342466
"lea","JPN","CHN",0.0850559780296493
"lea","JPN","KOR",0.091167488604712
"lea","JPN","TWN",0.0539913264989682
"lea","JPN","IND",0.100000039661571
"lea","JPN","CAN",0.082550427412807
"lea","JPN","USA",0.0914867412195997
"lea","JPN","MEX",0.0833363089096646
"lea","JPN","BRA",0.291012033375885
"lea","JPN","RUS",0.171024816822723
"lea","JPN","LAM",0.100529121042031
"lea","JPN","EUR",0.0221258452991677
"lea","JPN","ROE",0.053111907277043
"lea","JPN","ASI",0.0903651004789678
"lea","JPN","REA",0.0985590058761974
"lea","JPN","ANZ",0.0762299917498471
"lea","JPN","MES",0.224611595847099
"lea","JPN","AFR",0.100610742576357
"lea","JPN","IDZ",0.0703175988804938
"lea","KOR","CHN",0.0644275764713526
"lea","KOR","JPN",0.173672154328753
"lea","KOR","TWN",0.0433986632173426
"lea","KOR","IND",0.0861756506435092
"lea","KOR","CAN",0.0431786524147182
"lea","KOR","USA",0.0809627193685936
"lea","KOR","MEX",0.222481876503198
"lea","KOR","BRA",0.304952154888399
"lea","KOR","RUS",0.176599458479619
"lea","KOR","LAM",0.0729303237459063
"lea","KOR","EUR",0.00777977185075957
"lea","KOR","ROE",0.0786037052853291
"lea","KOR","ASI",0.0456888289592175
"lea","KOR","REA",0.0748834693477922
"lea","KOR","ANZ",0.0470611919922421
"lea","KOR","MES",0.12751355164013
"lea","KOR","AFR",0.240106908297376
"lea","KOR","IDZ",0.00146727379462841
"lea","TWN","CHN",0.0666071272040979
"lea","TWN","JPN",0.158344754320831
"lea","TWN","KOR",0.080813017664918
"lea","TWN","IND",0.100000020548231
"lea","TWN","CAN",0.0771295968146937
"lea","TWN","USA",0.103098788512038
"lea","TWN","MEX",0.218841584011863
"lea","TWN","BRA",0.277852567191231
"lea","TWN","RUS",0.138474492068231
"lea","TWN","LAM",0.122495455844726
"lea","TWN","EUR",0.0692901609216608
"lea","TWN","ROE",0.044940021781482
"lea","TWN","ASI",0.0491377896467078
"lea","TWN","REA",0.0839527990234954
"lea","TWN","ANZ",0.0508594142510039
"lea","TWN","MES",0.0750701478223141
"lea","TWN","AFR",0.233879970604084
"lea","TWN","IDZ",0.0194331504968097
"lea","IND","CHN",0.0602051162787455
"lea","IND","JPN",0.123462281686096
"lea","IND","KOR",0.043007513782197
"lea","IND","TWN",0.0407447403486072
"lea","IND","CAN",0.0817094296287708
"lea","IND","USA",0.0608899530918872
"lea","IND","MEX",0.198236415343063
"lea","IND","BRA",0.271867229185282
"lea","IND","RUS",0.093866610549183
"lea","IND","LAM",0.115369615759837
"lea","IND","EUR",0.0262867910184066
"lea","IND","ROE",0.047129013552801
"lea","IND","ASI",0.0484595117187928
"lea","IND","REA",0.0843412823313275
"lea","IND","ANZ",0.0539248943161198
"lea","IND","MES",0.0618431206390686
"lea","IND","AFR",0.213038054290099
"lea","IND","IDZ",0.0273705510271294
"lea","CAN","CHN",0.0811155306278638
"lea","CAN","JPN",0.200525466663432
"lea","CAN","KOR",0.0961140313542126
"lea","CAN","TWN",0.0525808797957434
"lea","CAN","IND",0.0999999910450924
"lea","CAN","BRA",0.213391065100993
"lea","CAN","RUS",0.134251860773169
"lea","CAN","LAM",0.0917003537407732
"lea","CAN","EUR",0.0696647097467309
"lea","CAN","ROE",0.0772122494849572
"lea","CAN","ASI",0.0679501566562611
"lea","CAN","REA",0.0292564892491064
"lea","CAN","ANZ",0.0621791862026912
"lea","CAN","MES",0.0903729104815157
"lea","CAN","AFR",0.204218954109984
"lea","CAN","IDZ",0.116564774150547
"lea","USA","CHN",0.0731902784232455
"lea","USA","JPN",0.406455699283981
"lea","USA","KOR",0.0908994883906191
"lea","USA","TWN",0.00771310284290272
"lea","USA","IND",0.10000000737243
"lea","USA","BRA",0.238466731287695
"lea","USA","RUS",0.159730474021611
"lea","USA","LAM",0.0943127545170683
"lea","USA","EUR",0.0358304372452748
"lea","USA","ROE",0.0460195217734303
"lea","USA","ASI",0.0442200742442775
"lea","USA","REA",0.0327578385746498
"lea","USA","ANZ",0.0184468484409584
"lea","USA","MES",0.0566003480343507
"lea","USA","AFR",0.167464002588981
"lea","USA","IDZ",0.0414623216579804
"lea","MEX","CHN",0.0508839301927138
"lea","MEX","JPN",0.05346825181564
"lea","MEX","KOR",0.0627810959742872
"lea","MEX","TWN",0.0268572286473447
"lea","MEX","IND",0.0777150719446122
"lea","MEX","BRA",0.271647191281343
"lea","MEX","RUS",0.147405968022816
"lea","MEX","LAM",0.0511274946527198
"lea","MEX","ROE",0.0301266190424823
"lea","MEX","ASI",0.129461664350811
"lea","MEX","REA",0.0387617503390743
"lea","MEX","ANZ",0.0643877963234267
"lea","MEX","MES",0.0356108794275634
"lea","MEX","AFR",0.0487008912947188
"lea","MEX","IDZ",0.00241860776575709
"lea","BRA","CHN",0.0493893289451172
"lea","BRA","JPN",0.326923124040364
"lea","BRA","KOR",0.0633384197631595
"lea","BRA","TWN",0.0102334020178045
"lea","BRA","IND",0.0776224315375209
"lea","BRA","CAN",0.0671304390983947
"lea","BRA","USA",0.0621715001188605
"lea","BRA","MEX",0.0609898865931153
"lea","BRA","RUS",0.102069415942174
"lea","BRA","LAM",0.027632019019151
"lea","BRA","EUR",0.0297941077337828
"lea","BRA","ROE",0.0350342794223008
"lea","BRA","ASI",0.0664152215738609
"lea","BRA","REA",0.051512896490331
"lea","BRA","ANZ",0.0105918373884798
"lea","BRA","MES",0.0977453381847118
"lea","BRA","AFR",0.144675041934944
"lea","BRA","IDZ",0.0090322418253812
"lea","RUS","CHN",0.0298636635712576
"lea","RUS","JPN",0.0826977541648477
"lea","RUS","KOR",0.0824203498507905
"lea","RUS","TWN",0.0147650292224675
"lea","RUS","IND",0.100000039255604
"lea","RUS","CAN",0.0934839053811443
"lea","RUS","USA",0.152693804506321
"lea","RUS","MEX",0.173794833800784
"lea","RUS","BRA",0.138155186794023
"lea","RUS","LAM",0.0910534330352667
"lea","RUS","EUR",0.016736314193091
"lea","RUS","ROE",0.00123529086351957
"lea","RUS","ASI",0.107051302740208
"lea","RUS","REA",0.068378899533574
"lea","RUS","ANZ",0.0416380717141037
"lea","RUS","MES",0.195995464000198
"lea","RUS","AFR",0.269447554468641
"lea","RUS","IDZ",0.126143494071851
"lea","LAM","CHN",0.0473788232234958
"lea","LAM","JPN",0.537520296545437
"lea","LAM","KOR",0.073331408924613
"lea","LAM","TWN",0.00406150049564319
"lea","LAM","IND",0.075910898720894
"lea","LAM","CAN",0.0511993071092386
"lea","LAM","USA",0.00371700658315217
"lea","LAM","MEX",0.0339823418095638
"lea","LAM","BRA",0.0265484938976807
"lea","LAM","RUS",0.0989086898741547
"lea","LAM","LAM",0.0817960046580881
"lea","LAM","EUR",0.00937276409074229
"lea","LAM","ROE",0.0304844554564543
"lea","LAM","ASI",0.044407849096454
"lea","LAM","REA",0.0486974516562075
"lea","LAM","ANZ",0.048490972508944
"lea","LAM","MES",0.0261925804093773
"lea","LAM","AFR",0.12680512624195
"lea","LAM","IDZ",0.012846399203539
"lea","EUR","CHN",0.0901791614807422
"lea","EUR","JPN",0.197005907939185
"lea","EUR","KOR",0.0833896405124512
"lea","EUR","TWN",0.05873404463744
"lea","EUR","IND",0.0999735065239847
"lea","EUR","CAN",0.0901101503383578
"lea","EUR","USA",0.0731033625133728
"lea","EUR","MEX",1.55786286393313E-5
"lea","EUR","BRA",0.229868520896281
"lea","EUR","RUS",0.118041787575799
"lea","EUR","LAM",0.117452358100919
"lea","EUR","ROE",0.0274411063201342
"lea","EUR","ASI",0.0618648505381312
"lea","EUR","REA",0.0556944658662231
"lea","EUR","ANZ",0.0479141100364173
"lea","EUR","MES",0.0746961910895591
"lea","EUR","AFR",0.0572514716689095
"lea","EUR","IDZ",0.045436616097495
"lea","ROE","CHN",0.104050410284323
"lea","ROE","JPN",0.29469475749401
"lea","ROE","KOR",0.0863162053783681
"lea","ROE","TWN",0.0469038260923802
"lea","ROE","IND",0.0990825744546896
"lea","ROE","CAN",0.120147177806082
"lea","ROE","USA",0.0749186721368069
"lea","ROE","MEX",0.217837041253711
"lea","ROE","BRA",0.204881061703776
"lea","ROE","RUS",0.0633672787340957
"lea","ROE","LAM",0.128786084135498
"lea","ROE","EUR",0.00329460760471391
"lea","ROE","ROE",0.0454175883584102
"lea","ROE","ASI",0.0620470291218073
"lea","ROE","REA",0.059108276194838
"lea","ROE","ANZ",0.0521531434406757
"lea","ROE","MES",0.168794595789547
"lea","ROE","AFR",0.225523195028785
"lea","ROE","IDZ",0.0403639002888387
"lea","ASI","CHN",0.00511880676300668
"lea","ASI","JPN",0.0702998976302157
"lea","ASI","KOR",0.0428184005121345
"lea","ASI","TWN",0.0236070359612307
"lea","ASI","IND",0.0852637324717437
"lea","ASI","CAN",0.0937244624346737
"lea","ASI","USA",0.0904542217806419
"lea","ASI","MEX",0.262075622045439
"lea","ASI","BRA",0.331639703016587
"lea","ASI","RUS",0.120545398016782
"lea","ASI","LAM",0.200660618197427
"lea","ASI","EUR",0.0374498957983907
"lea","ASI","ROE",0.062839926129242
"lea","ASI","ASI",0.0344952032823387
"lea","ASI","REA",0.0800583952123853
"lea","ASI","ANZ",0.0203569180782511
"lea","ASI","MES",0.114365638178957
"lea","ASI","AFR",0.219900748625243
"lea","ASI","IDZ",0.0355536733576721
"lea","REA","CHN",0.0155152759440242
"lea","REA","JPN",0.0581593977286574
"lea","REA","KOR",0.057602422112258
"lea","REA","TWN",0.041394188716568
"lea","REA","IND",0.0596079246434284
"lea","REA","CAN",0.101687619652163
"lea","REA","USA",0.151487311487127
"lea","REA","MEX",0.26930473711501
"lea","REA","BRA",0.34054698760244
"lea","REA","RUS",0.12659354304041
"lea","REA","LAM",0.127230791491856
"lea","REA","EUR",0.0836321290154477
"lea","REA","ROE",0.0341353689679834
"lea","REA","ASI",0.0480700419585013
"lea","REA","REA",0.069982918003566
"lea","REA","ANZ",0.0156562849847926
"lea","REA","MES",0.0832911961454414
"lea","REA","AFR",0.246577958359538
"lea","REA","IDZ",0.00135500500116535
"lea","ANZ","CHN",0.0508970844597203
"lea","ANZ","JPN",0.192967479870789
"lea","ANZ","KOR",0.0951350801223099
"lea","ANZ","TWN",0.00285825704665508
"lea","ANZ","IND",0.100000041315438
"lea","ANZ","CAN",0.0920986886097868
"lea","ANZ","USA",0.0311979751038263
"lea","ANZ","MEX",0.059571409753869
"lea","ANZ","BRA",0.311147871702586
"lea","ANZ","RUS",0.0694474826243766
"lea","ANZ","LAM",0.0930042398959351
"lea","ANZ","EUR",0.026644124690573
"lea","ANZ","ROE",0.0536655415798609
"lea","ANZ","ASI",0.0458503852322414
"lea","ANZ","REA",0.0300311564707141
"lea","ANZ","ANZ",0.032078882840114
"lea","ANZ","MES",0.112218004108164
"lea","ANZ","AFR",0.142361403921689
"lea","ANZ","IDZ",0.0209929599162048
"lea","MES","CHN",0.10809916880328
"lea","MES","JPN",0.16520156979735
"lea","MES","KOR",0.0516851645654834
"lea","MES","TWN",0.0228835100577853
"lea","MES","IND",0.0996472936271868
"lea","MES","CAN",0.00878282617294268
"lea","MES","USA",0.00758728569028609
"lea","MES","MEX",0.103790388916058
"lea","MES","BRA",0.168323781184221
"lea","MES","RUS",0.0754944956349044
"lea","MES","LAM",0.0995624608807171
"lea","MES","EUR",0.011631074324672
"lea","MES","ROE",0.109957747827757
"lea","MES","ASI",0.0442913446552574
"lea","MES","REA",0.0178806528290967
"lea","MES","ANZ",0.0455118363614923
"lea","MES","MES",0.191356728736867
"lea","MES","AFR",0.0990078062150411
"lea","MES","IDZ",0.00351405891497866
"lea","AFR","CHN",0.0850093896452613
"lea","AFR","JPN",0.188475404172979
"lea","AFR","KOR",0.061944433282763
"lea","AFR","TWN",0.0214358738534084
"lea","AFR","IND",0.0535926697992098
"lea","AFR","CAN",0.0787906641190956
"lea","AFR","USA",0.0221068343846908
"lea","AFR","MEX",0.0732561615395974
"lea","AFR","BRA",0.107882874473364
"lea","AFR","RUS",0.108392521787454
"lea","AFR","LAM",0.0860237415786351
"lea","AFR","EUR",0.00126380619661004
"lea","AFR","ROE",0.0208858726548279
"lea","AFR","ASI",0.0470722392148487
"lea","AFR","REA",0.0635739725000872
"lea","AFR","ANZ",0.0499093866882649
"lea","AFR","MES",0.0448565740239982
"lea","AFR","AFR",0.156115590027632
"lea","AFR","IDZ",0.0235532173196304
"lea","IDZ","JPN",0.0820351955191478
"lea","IDZ","KOR",0.0638246678296088
"lea","IDZ","TWN",0.0566266517421965
"lea","IDZ","IND",0.0855033940694661
"lea","IDZ","CAN",0.122646359217152
"lea","IDZ","USA",0.13507218555387
"lea","IDZ","MEX",0.265435927458952
"lea","IDZ","BRA",0.336575436988494
"lea","IDZ","RUS",0.113957672324835
"lea","IDZ","LAM",0.142610403295784
"lea","IDZ","EUR",0.0608661527502593
"lea","IDZ","ROE",0.0228333182417405
"lea","IDZ","ASI",0.0300585772540075
"lea","IDZ","REA",0.0568720965368818
"lea","IDZ","ANZ",0.0469213037546081
"lea","IDZ","MES",0.0808395540351961
"lea","IDZ","AFR",0.267343336932772
"lum","CHN","CHN",0.000907901941920776
"lum","CHN","JPN",0.0135094027025744
"lum","CHN","KOR",0.039306503584307
"lum","CHN","TWN",0.0184023007305061
"lum","CHN","IND",0.0938617321715798
"lum","CHN","CAN",0.0274736072931665
"lum","CHN","USA",0.00643603328748472
"lum","CHN","MEX",0.144274582240155
"lum","CHN","BRA",0.168959380388016
"lum","CHN","RUS",0.124786227807333
"lum","CHN","LAM",0.117844415496456
"lum","CHN","EUR",0.0087874636716619
"lum","CHN","ROE",0.0571796330042165
"lum","CHN","ASI",0.0678370607953927
"lum","CHN","REA",0.134499572834916
"lum","CHN","ANZ",0.0485947329043891
"lum","CHN","MES",0.109162603605178
"lum","CHN","AFR",0.196710608032631
"lum","CHN","IDZ",0.00780690366973975
"lum","JPN","CHN",0.0399991314367923
"lum","JPN","KOR",0.0648697594900567
"lum","JPN","TWN",0.00666640583162259
"lum","JPN","IND",0.099952550663271
"lum","JPN","CAN",0.0574995291437943
"lum","JPN","USA",0.000790259837598617
"lum","JPN","MEX",0.0136293041473441
"lum","JPN","BRA",0.17972327669808
"lum","JPN","RUS",0.0908198093390278
"lum","JPN","LAM",0.112199938487116
"lum","JPN","EUR",0.0186223917612293
"lum","JPN","ROE",0.0263081729319728
"lum","JPN","ASI",0.0683419642923656
"lum","JPN","REA",0.19866646470855
"lum","JPN","ANZ",0.061479031636489
"lum","JPN","MES",0.147908612912346
"lum","JPN","AFR",0.130735211587505
"lum","JPN","IDZ",0.0898338259444045
"lum","KOR","CHN",0.0294335226248055
"lum","KOR","JPN",0.0139203258667417
"lum","KOR","TWN",0.0048698206432749
"lum","KOR","IND",0.095146684626275
"lum","KOR","CAN",0.0419944550337896
"lum","KOR","USA",0.00123741719899528
"lum","KOR","MEX",0.0694302465722139
"lum","KOR","BRA",0.178754704461866
"lum","KOR","RUS",0.102225764909592
"lum","KOR","LAM",0.143177270609513
"lum","KOR","EUR",0.000633914086415476
"lum","KOR","ROE",0.208540104358183
"lum","KOR","ASI",0.0568279898577238
"lum","KOR","REA",0.176534486698074
"lum","KOR","ANZ",0.047857073764744
"lum","KOR","MES",0.0823448364608249
"lum","KOR","AFR",0.228554551115309
"lum","KOR","IDZ",0.013049577873024
"lum","TWN","CHN",0.0217390065139616
"lum","TWN","JPN",0.00889372998874127
"lum","TWN","KOR",0.0275310370026405
"lum","TWN","IND",0.0985590987959504
"lum","TWN","CAN",0.0386894970085929
"lum","TWN","USA",0.00182593187745495
"lum","TWN","MEX",0.132981493417331
"lum","TWN","BRA",0.177260161520425
"lum","TWN","RUS",0.135595144085699
"lum","TWN","LAM",0.108136678749518
"lum","TWN","EUR",0.0129320782034535
"lum","TWN","ROE",0.0410412271161015
"lum","TWN","ASI",0.0505392906981389
"lum","TWN","REA",0.144246586145205
"lum","TWN","ANZ",0.0506484621427783
"lum","TWN","MES",0.0870097030256791
"lum","TWN","AFR",0.177281151727266
"lum","TWN","IDZ",0.0595178474839315
"lum","IND","CHN",0.0257333471417275
"lum","IND","JPN",0.0089886406277202
"lum","IND","KOR",0.0368773894936814
"lum","IND","TWN",0.0176417889968181
